word,true_label,predictions
your,O,O
good,O,O
helthe,O,O
",",O,O
I,O,O
praie,O,O
God,O,O
longe,O,O
to,O,O
contynue,O,O
the,O,O
same,O,O
to,O,O
his,O,O
plesure,O,O
.,O,O
I,O,O
also,O,O
recevid,O,O
therwith,O,O
from,O,O
my,O,O
cosen,O,O
Otwell,O,O
xlli,B,B
",",O,O
so,O,O
that,O,O
with,O,O
xviijli,B,B
I,O,O
also,O,O
recevid,O,O
of,O,O
my,O,O
suster,O,O
",",O,O
I,O,O
have,O,O
in,O,O
the,O,O
hoole,O,O
had,O,O
of,O,O
yow,O,O
Cxlviijli,B,B
",",O,O
and,O,O
ye,O,O
have,O,O
recevid,O,O
of,O,O
me,O,O
",",O,O
as,O,O
I,O,O
thinke,O,O
Richard,O,O
your,O,O
servaunt,O,O
(1a,O,O
),O,O
hathe,O,O
.,O,O
unto,O,O
xvj,O,O
sacke,O,O
iiijlb,O,B
(2a,O,O
),O,O
xxvjlb,O,B
of,O,O
wolle,O,O
",",O,O
and,O,O
I,O,O
thinke,O,O
I,O,O
have,O,O
.,O,O
sacke,O,O
",",O,O
whiche,O,O
after,O,O
the,O,O
rate,O,O
of,O,O
xvijs,B,B
the,O,O
todde,O,O
.,O,O
will,O,O
amounte,O,O
unto,O,O
Clxxxli,B,B
xvjs,I,I
.,O,O
and,O,O
the,O,O
wol-wynder,O,O
xls,B,B
",",O,O
and,O,O
Cxiijs,B,B
vijd,I,I
ob,O,I
",",O,O
besides,O,O
.,O,O
Bussewell,O,O
remayneth,O,O
of,O,O
our,O,O
last,O,O
rekonnyng,O,O
",",O,O
whiche,O,O
.,O,O
.,O,O
the,O,O
hoole,O,O
rekonnyng,O,O
towardes,O,O
",",O,O
witha,O,O
littell,O,O
.,O,O
and,O,O
other,O,O
small,O,O
thinges,O,O
",",O,O
I,O,O
suppose,O,O
Clxxxvli,B,B
or,O,O
.,O,O
ther,O,O
remayneth,O,O
yett,O,O
towardes,O,O
me,O,O
",",O,O
besides,O,O
that,O,O
I,O,O
have,O,O
.,O,O
or,O,O
theraboutes,O,O
",",O,O
wherof,O,O
I,O,O
shall,O,O
pray,O,O
you,O,O
to,O,O
helpe,O,O
me,O,O
.,O,O
.,O,O
Alhaloutide,O,O
",",O,O
and,O,O
the,O,O
other,O,O
xxli,B,B
I,O,O
thinke,O,O
to,O,O
.,O,O
the,O,O
sprynge,O,O
.,O,O
In,O,O
my,O,O
deu,O,O
and,O,O
accordyng,O,O
maner,O,O
I,O,O
recommend,O,O
me,O,O
unto,O,O
you,O,O
.,O,O
Likythe,O,O
you,O,O
to,O,O
be,O,O
advertised,O,O
that,O,O
I,O,O
have,O,O
receyved,O,O
yours,O,O
of,O,O
the,O,O
vijtn,O,O
of,O,O
this,O,O
present,O,O
consernyng,O,O
provision,O,O
of,O,O
your,O,O
sturgeon,O,O
;,O,O
which,O,O
I,O,O
have,O,O
provided,O,O
for,O,O
you,O,O
and,O,O
sent,O,O
unto,O,O
Thomas,O,O
Smythe,O,O
by,O,O
a,O,O
ship,O,O
of,O,O
this,O,O
towne,O,O
",",O,O
accordyng,O,O
to,O,O
your,O,O
letter,O,O
",",O,O
being,O,O
j,O,O
di,O,O
.,O,O
head,O,O
with,O,O
xvj,O,O
rondes,O,O
packed,O,O
in,O,O
iij,O,O
firkins.(2,O,O
),O,O
And,O,O
your,O,O
canvas,O,O
and,O,O
almost,O,O
all,O,O
your,O,O
other,O,O
things,O,O
I,O,O
have,O,O
bought,O,O
",",O,O
wiche,O,O
i,O,O
will,O,O
shippe,O,O
within,O,O
a,O,O
few,O,O
days,O,O
",",O,O
God,O,O
willyng,O,O
",",O,O
and,O,O
then,O,O
will,O,O
I,O,O
send,O,O
you,O,O
the,O,O
reckonyng,O,O
of,O,O
all,O,O
togethers,O,O
.,O,O
Par,O,O
le,O,O
tout,O,O
vostre,O,O
bon,O,O
amy,O,O
",",O,O
Le,O,O
13e,O,O
de,O,O
Jung,O,O
",",O,O
anno,O,O
'42,O,O
",",O,O
en,O,O
Dunkirken,O,O
",",O,O
End,O,O
.,O,O
Anno,O,O
1544,O,O
",",O,O
London,O,O
",",O,O
8t,O,O
May,O,O
.,O,O
Answerd,O,O
Cales,O,O
12t,O,O
in,O,O
Maye,O,O
.,O,O
A,O,O
coppe,O,O
of,O,O
a,O,O
lettre,O,O
at,O,O
Andwerp,O,O
",",O,O
I,O,O
recommend,O,O
me,O,O
unto,O,O
you,O,O
",",O,O
etc,O,O
.,O,O
The,O,O
chause,O,O
herof,O,O
I,O,O
hav,O,O
receyved,O,O
your,O,O
letter,O,O
",",O,O
wherfore,O,O
I,O,O
hartely,O,O
thanke,O,O
you,O,O
of,O,O
your,O,O
gentylnes,O,O
;,O,O
wherin,O,O
I,O,O
persev,O,O
your,O,O
mynde,O,O
",",O,O
and,O,O
I,O,O
wyle,O,O
bare,O,O
with,O,O
them,O,O
yf,O,O
God,O,O
geve,O,O
me,O,O
grace,O,O
",",O,O
as,O,O
I,O,O
trust,O,O
he,O,O
wyle,O,O
doo,O,O
",",O,O
so,O,O
moche,O,O
as,O,O
I,O,O
may,O,O
",",O,O
so,O,O
that,O,O
I,O,O
have,O,O
not,O,O
too,O,O
moche,O,O
wronge,O,O
at,O,O
ther,O,O
handes,O,O
-,O,O
as,O,O
yet,O,O
I,O,O
have,O,O
found,O,O
no,O,O
gret,O,O
favore,O,O
.,O,O
And,O,O
wheras,O,O
you,O,O
wryt,O,O
unto,O,O
me,O,O
that,O,O
Jams(2,O,O
),O,O
hat,O,O
sold,O,O
vj,O,O
serplers,O,O
of,O,O
Kestyn,O,O
wole,O,O
",",O,O
the,O,O
trewthe,O,O
ys,O,O
I,O,O
her,O,O
of,O,O
no,O,O
shuche,O,O
thyng,O,O
:,O,O
but,O,O
he,O,O
wrot,O,O
me,O,O
a,O,O
14,O,O
days,O,O
past,O,O
that,O,O
he,O,O
thowght,O,O
a,O,O
mought,O,O
sele,O,O
me,O,O
vj,O,O
serplers,O,O
of,O,O
Kestyn,O,O
wole,O,O
for,O,O
xxvj,B,B
li,I,I
a,O,O
serpler,O,O
for,O,O
Bams,O,O
marte,O,O
to,O,O
be,O,O
payd,O,O
",",O,O
and,O,O
sens,O,O
I,O,O
never,O,O
hard,O,O
more,O,O
;,O,O
and,O,O
he,O,O
sent,O,O
me,O,O
over,O,O
lij,B,B
li,I,I
x,I,I
s,I,I
in,O,O
angelles,O,O
at,O,O
vij,B,B
s,I,I
vj,I,B
d,I,I
apece,O,O
",",O,O
as,O,O
the,O,O
be,O,O
corant,O,O
her,O,O
.,O,O
But,O,O
as,O,O
I,O,O
perseve,O,O
by,O,O
his,O,O
doyng,O,O
of,O,O
my,O,O
besynes,O,O
",",O,O
that,O,O
other,O,O
he,O,O
carythe,O,O
not,O,O
whether,O,O
he,O,O
doo,O,O
my,O,O
byssynes,O,O
or,O,O
no,O,O
",",O,O
or,O,O
elles,O,O
a,O,O
wold,O,O
kepe,O,O
me,O,O
as,O,O
ignorant,O,O
as,O,O
he,O,O
cane,O,O
",",O,O
but,O,O
I,O,O
have,O,O
wrytt,O,O
hyme,O,O
that,O,O
he,O,O
shall,O,O
mayck,O,O
my,O,O
mony,O,O
over,O,O
be,O,O
exchange,O,O
to,O,O
my,O,O
profytt,O,O
as,O,O
other,O,O
factors,O,O
dothe,O,O
",",O,O
so,O,O
that,O,O
I,O,O
wyle,O,O
her,O,O
what,O,O
he,O,O
wyle,O,O
say,O,O
",",O,O
for,O,O
and,O,O
I,O,O
shold,O,O
not,O,O
have,O,O
as,O,O
well,O,O
profytt,O,O
of,O,O
my,O,O
mony,O,O
homwardes,O,O
as,O,O
of,O,O
my,O,O
wole,O,O
",",O,O
I,O,O
canenot,O,O
lyve,O,O
of,O,O
yt,O,O
and,O,O
kep,O,O
howse,O,O
",",O,O
because,O,O
I,O,O
ame,O,O
so,O,O
chargyd,O,O
and,O,O
I,O,O
canenot,O,O
skyle,O,O
of,O,O
yt,O,O
myselfe,O,O
.,O,O
So,O,O
that,O,O
I,O,O
pray,O,O
you,O,O
send,O,O
me,O,O
word,O,O
how,O,O
I,O,O
shold,O,O
be,O,O
usyd,O,O
consernyng,O,O
my,O,O
mony,O,O
",",O,O
bothe,O,O
by,O,O
exchange,O,O
and,O,O
that,O,O
he,O,O
sens,O,O
me,O,O
home,O,O
",",O,O
and,O,O
hafter,O,O
what,O,O
rat,O,O
I,O,O
shold,O,O
taycke,O,O
the,O,O
angelles,O,O
and,O,O
ryalles,O,O
with,O,O
suchelycke,O,O
.,O,O
And,O,O
I,O,O
wrot,O,O
to,O,O
hyme,O,O
that,O,O
I,O,O
had,O,O
sold,O,O
all,O,O
my,O,O
Cottsall,O,O
wole,O,O
her,O,O
to,O,O
a,O,O
stranger,O,O
for,O,O
xxxvij,B,B
li,I,I
xs,I,I
",",O,O
and,O,O
he,O,O
hathe,O,O
sold,O,O
yt,O,O
ther,O,O
for,O,O
xxxvj,B,B
li,I,I
st,I,I
.,I,O
tabull,I,O
",",O,O
so,O,O
that,O,O
I,O,O
wold,O,O
know,O,O
whethe,O,O
ys,O,O
the,O,O
more,O,O
profytt,O,O
",",O,O
for,O,O
myne,O,O
shold,O,O
A,O,O
vous,O,O
me,O,O
recommaund,O,O
.,O,O
Le,O,O
dernier,O,O
lettre,O,O
que,O,O
je,O,O
vous,O,O
ay,O,O
envoye,O,O
estoit,O,O
par,O,O
post,O,O
le,O,O
30e,O,O
de,O,O
October,O,O
passe,O,O
;,O,O
(1a,O,O
),O,O
et,O,O
entens,O,O
que,O,O
aves,O,O
mon,O,O
lettre,O,O
par,O,O
vie,O,O
de,O,O
Callais,O,O
",",O,O
et,O,O
si,O,O
je,O,O
vieulx,O,O
envoie,O,O
draps,O,O
de,O,O
Suffocq,O,O
pourmon,O,O
compt,O,O
a,O,O
Arnolt,O,O
de,O,O
Suierpont,O,O
st,O,O
Jehan,O,O
Myllebroucg,O,O
",",O,O
ilz,O,O
seront,O,O
selon,O,O
l'advis,O,O
que,O,O
leur,O,O
ordenneront,O,O
.,O,O
Je,O,O
suis,O,O
bien,O,O
d'entention,O,O
d'envoier,O,O
quelque,O,O
drapes,O,O
a,O,O
eulx,O,O
",",O,O
maies,O,O
puis,O,O
que,O,O
n'ay,O,O
vers,O,O
eulx,O,O
cognisaunce,O,O
",",O,O
je,O,O
vouldroye,O,O
bien,O,O
avoir,O,O
quelque,O,O
lettres,O,O
de,O,O
recomendations,O,O
de,O,O
vous,O,O
",",O,O
affin,O,O
que,O,O
le,O,O
mieulx,O,O
ilz,O,O
pouront,O,O
fair,O,O
cheu,O,O
que,O,O
mon,O,O
desier,O,O
sera,O,O
;,O,O
et,O,O
ousi,O,O
je,O,O
vouldraie,O,O
byen,O,O
entendre,O,O
de,O,O
vous,O,O
"s""il",O,O
vous,O,O
plaist,O,O
",",O,O
si,O,O
le,O,O
dit,O,O
Suierpont,O,O
et,O,O
Myllebroucg,O,O
sont,O,O
gens,O,O
de,O,O
honeste,O,O
que,O,O
je,O,O
me,O,O
puis,O,O
fier,O,O
en,O,O
eulx,O,O
d'avoir,O,O
bon,O,O
compt,O,O
",",O,O
car,O,O
plusieur,O,O
fois,O,O
on,O,O
a,O,O
de,O,O
monage,O,O
compt,O,O
d'Espaigne,O,O
.,O,O
Le,O,O
provision,O,O
je,O,O
paiera,O,O
de,O,O
bon,O,O
volent,O,O
",",O,O
mays,O,O
je,O,O
vouldroie,O,O
estre,O,O
bien,O,O
honestement,O,O
et,O,O
fidelyment,O,O
serve,O,O
.,O,O
Add,O,O
.,O,O
To,O,O
my,O,O
verey,O,O
loving,O,O
and,O,O
right,O,O
trustie,O,O
freind,O,O
John,O,O
Johnson,O,O
",",O,O
marchaunte,O,O
of,O,O
the,O,O
Staple,O,O
at,O,O
Callais,O,O
.,O,O
at,O,O
London,O,O
.,O,O
503,O,O
.,O,O
JOHN,O,O
JOHNSON,O,O
TO,O,O
SIR,O,O
ROBERT,O,O
KIRKHAM,O,O
Thys,O,O
fayer,O,O
yow,O,O
hartely,O,O
well,O,O
.,O,O
att,O,O
Sybbertoft,O,O
",",O,O
thys,O,O
Sondaye,O,O
the,O,O
xxijth,O,O
daye,O,O
of,O,O
September,O,O
.,O,O
(2,O,O
),O,O
After,O,O
my,O,O
right,O,O
loving,O,O
comendacions,O,O
",",O,O
brother,O,O
",",O,O
with,O,O
trust,O,O
of,O,O
your,O,O
welfaire,O,O
and,O,O
the,O,O
lyke,O,O
of,O,O
our,O,O
frendes,O,O
in,O,O
Calleis,O,O
",",O,O
by,O,O
my,O,O
lettre,O,O
yesterday,O,O
per,O,O
Thomas,O,O
Appenrith,O,O
",",O,O
superficially,O,O
I,O,O
touched,O,O
all,O,O
necessarye,O,O
maters,O,O
in,O,O
my,O,O
governance,O,O
towardes,O,O
you,O,O
",",O,O
than,O,O
in,O,O
my,O,O
remembraunce,O,O
.,O,O
But,O,O
this,O,O
you,O,O
shall,O,O
further,O,O
understond,O,O
nowe,O,O
",",O,O
that,O,O
for,O,O
so,O,O
moche,O,O
as,O,O
Mr,O,O
.,O,O
Smyth,O,O
on,O,O
Monday,O,O
and,O,O
yesterday,O,O
befor,O,O
his,O,O
ryding,O,O
",",O,O
nor,O,O
I,O,O
all,O,O
this,O,O
day,O,O
could,O,O
not,O,O
bargain,O,O
by,O,O
th'exchaunge,O,O
for,O,O
vj^XX,B,B
li,I,I
st,I,I
.,O,O
nowe,O,O
growing,O,O
at,O,O
sight,O,O
at,O,O
Andwarpe,O,O
of,O,O
Mr,O,O
.,O,O
Anthony,O,O
Cave's,O,O
",",O,O
as,O,O
his,O,O
commission,O,O
did,O,O
will,O,O
us,O,O
to,O,O
do,O,O
",",O,O
the,O,O
said,O,O
Mr,O,O
.,O,O
Cave,O,O
wold,O,O
have,O,O
his,O,O
sayd,O,O
monney,O,O
delyvered,O,O
to,O,O
whom,O,O
you,O,O
thinke,O,O
sufficient,O,O
",",O,O
to,O,O
his,O,O
best,O,O
profite,O,O
that,O,O
you,O,O
can,O,O
devise,O,O
",",O,O
and,O,O
to,O,O
be,O,O
paid,O,O
aboute,O,O
Bartolmewe,O,O
tyme,O,O
next,O,O
",",O,O
even,O,O
as,O,O
I,O,O
suppose,O,O
he,O,O
haeth,O,O
mencioned,O,O
partely,O,O
unto,O,O
you,O,O
",",O,O
or,O,O
ellis,O,O
I,O,O
pray,O,O
you,O,O
lett,O,O
this,O,O
simple,O,O
adviso,O,O
perswade,O,O
you,O,O
to,O,O
performe,O,O
the,O,O
premis,O,O
.,O,O
I,O,O
have,O,O
in,O,O
charge,O,O
also,O,O
of,O,O
him,O,O
to,O,O
delyver,O,O
jCli,B,B
st,I,I
.,O,I
hier,O,O
for,O,O
double,O,O
usaunce,O,O
",",O,O
but,O,O
as,O,O
yett,O,O
I,O,O
have,O,O
not,O,O
bargained,O,O
for,O,O
the,O,O
same,O,O
;,O,O
as,O,O
I,O,O
procede,O,O
so,O,O
shall,O,O
you,O,O
be,O,O
dayly,O,O
advertised,O,O
.,O,O
The,O,O
xxixth,O,O
of,O,O
December,O,O
",",O,O
1551,O,O
",",O,O
in,O,O
London,O,O
.,O,O
I,O,O
trust,O,O
ye,O,O
wil,O,O
be,O,O
contentid,O,O
with,O,O
this,O,O
sale,O,O
",",O,O
trusting,O,O
that,O,O
with,O,O
the,O,O
proffit,O,O
ao,O,O
the,O,O
monneys,O,O
the,O,O
reconyng,O,O
wil,O,O
be,O,O
honest,O,O
.,O,O
I,O,O
take,O,O
this,O,O
to,O,O
be,O,O
the,O,O
better,O,O
waie,O,O
to,O,O
sell,O,O
them,O,O
for,O,O
monney,O,O
",",O,O
then,O,O
to,O,O
have,O,O
sold,O,O
them,O,O
unto,O,O
the,O,O
Harlamers,O,O
and,O,O
have,O,O
geven,O,O
tyme,O,O
;,O,O
and,O,O
otherwise,O,O
then,O,O
to,O,O
have,O,O
had,O,O
a,O,O
Cli,B,O
in,O,O
the,O,O
Cold,O,O
and,O,O
another,O,O
in,O,O
the,O,O
Bames,O,O
wold,O,O
they,O,O
not,O,O
offre,O,O
me,O,O
",",O,O
and,O,O
yet,O,O
have,O,O
geven,O,O
me,O,O
no,O,O
more,O,O
price,O,O
then,O,O
xvij,B,B
nobles,I,I
and,O,O
xx,O,B
nobles,O,I
.,O,O
As,O,O
for,O,O
the,O,O
rest,O,O
of,O,O
your,O,O
fellis,O,O
",",O,O
thoughe,O,O
they,O,O
be,O,O
not,O,O
now,O,O
sold,O,O
",",O,O
their,O,O
is,O,O
no,O,O
dowte,O,O
will,O,O
geve,O,O
us,O,O
redie,O,O
monney,O,O
by,O,O
Candlemes,O,O
daie,O,O
",",O,O
for,O,O
by,O,O
that,O,O
tyme,O,O
that,O,O
these,O,O
Hollanders,O,O
of,O,O
Leithe,O,O
and,O,O
Harlem,O,O
be,O,O
servyd,O,O
",",O,O
I,O,O
cannot,O,O
perseave,O,O
the,O,O
wil,O,O
be,O,O
left,O,O
past,O,O
iiij^XX,O,O
M,O,O
.,O,O
fellis,O,O
in,O,O
Callais,O,O
of,O,O
all,O,O
soirtes,O,O
.,O,O
Mr,O,O
.,O,O
Tempest,O,O
",",O,O
Par,O,O
le,O,O
tout,O,O
vostre,O,O
bon,O,O
amij,O,O
",",O,O
Micquiel,O,O
Mulier,O,O
.,O,O
Add,O,O
.,O,O
To,O,O
my,O,O
loving,O,O
frend,O,O
John,O,O
Johnson,O,O
",",O,O
marchant,O,O
of,O,O
the,O,O
Staple,O,O
",",O,O
at,O,O
Maistres,O,O
Baynam's,O,O
howse,O,O
in,O,O
Calleis,O,O
690,O,O
.,O,O
OTWELL,O,O
JOHNSON,O,O
TO,O,O
JOHN,O,O
JOHNSON,O,O
After,O,O
our,O,O
vearie,O,O
hertie,O,O
commendacions,O,O
.,O,O
.,O,O
understonde,O,O
your,O,O
diligence,O,O
with,O,O
good,O,O
wisdome,O,O
in,O,O
the,O,O
procedinges,O,O
of,O,O
the,O,O
Kinge's,O,O
Majestie,O,O
for,O,O
the,O,O
quiet,O,O
of,O,O
the,O,O
countrey,O,O
there,O,O
",",O,O
to,O,O
have,O,O
bene,O,O
suche,O,O
that,O,O
we,O,O
must,O,O
nedes,O,O
render,O,O
to,O,O
yow,O,O
hartie,O,O
thankes,O,O
",",O,O
prayeng,O,O
youe,O,O
to,O,O
contynue,O,O
.,O,O
And,O,O
wheras,O,O
of,O,O
late,O,O
in,O,O
the,O,O
towne,O,O
of,O,O
Glapthorne,O,O
there,O,O
hathe,O,O
and,O,O
is,O,O
great,O,O
disturbans,O,O
and,O,O
disorder,O,O
",",O,O
in,O,O
suche,O,O
sorte,O,O
that,O,O
the,O,O
bailiffe,O,O
there,O,O
remaynithe,O,O
in,O,O
muche,O,O
unsuerte,O,O
by,O,O
the,O,O
lewdnes,O,O
of,O,O
divers,O,O
there,O,O
",",O,O
wherof,O,O
we,O,O
understand,O,O
John,O,O
Broughton,O,O
",",O,O
John,O,O
Desborowe,O,O
and,O,O
Richard,O,O
Trusse,O,O
be,O,O
ringleaders,O,O
;,O,O
we,O,O
would,O,O
ye,O,O
should,O,O
repayre,O,O
theither,O,O
",",O,O
and,O,O
to,O,O
examyne,O,O
the,O,O
hole,O,O
truthe,O,O
therof,O,O
",",O,O
commytting,O,O
the,O,O
offenders,O,O
to,O,O
prisone,O,O
for,O,O
a,O,O
season,O,O
",",O,O
untill,O,O
they,O,O
be,O,O
taught,O,O
to,O,O
studye,O,O
and,O,O
applye,O,O
to,O,O
quietnes,O,O
and,O,O
godlynes,O,O
",",O,O
for,O,O
suche,O,O
is,O,O
the,O,O
obstinacye,O,O
of,O,O
many,O,O
people,O,O
that,O,O
without,O,O
sharpenes,O,O
they,O,O
will,O,O
not,O,O
amende,O,O
.,O,O
So,O,O
fare,O,O
ye,O,O
hartelie,O,O
well,O,O
",",O,O
from,O,O
the,O,O
Westminster,O,O
",",O,O
the,O,O
xxjth,O,O
of,O,O
June,O,O
",",O,O
anno,O,O
1548,O,O
.,O,O
By,O,O
Raeff,O,O
aforenamed,O,O
I,O,O
aunswered,O,O
the,O,O
chieff,O,O
contentes,O,O
",",O,O
and,O,O
performed,O,O
the,O,O
commissions,O,O
of,O,O
ij,O,O
or,O,O
iij,O,O
your,O,O
late,O,O
lettres,O,O
sufficiently,O,O
to,O,O
your,O,O
contentacion,O,O
",",O,O
I,O,O
trust,O,O
",",O,O
and,O,O
ther,O,O
promised,O,O
to,O,O
send,O,O
you,O,O
30li,B,B
st,I,I
.,O,O
per,O,O
this,O,O
bringer,O,O
",",O,O
my,O,O
cosin,O,O
Lawrens,O,O
your,O,O
brother,O,O
",",O,O
in,O,O
grotes,O,O
(which,O,O
I,O,O
so,O,O
do,O,O
performe,O,O
in,O,O
a,O,O
canvas,O,O
bagge),O,O
",",O,O
besides,O,O
as,O,O
moche,O,O
more,O,O
that,O,O
I,O,O
delyvered,O,O
to,O,O
my,O,O
brother,O,O
Richard,O,O
to,O,O
bring,O,O
unto,O,O
you,O,O
in,O,O
lyke,O,O
monney,O,O
",",O,O
boeth,O,O
which,O,O
somes,O,O
my,O,O
last,O,O
lettre,O,O
did,O,O
specifye,O,O
howe,O,O
I,O,O
cam,O,O
by,O,O
them,O,O
.,O,O
Henry,O,O
Slanye,O,O
",",O,O
which,O,O
was,O,O
Sir,O,O
John,O,O
Wallop's,O,O
servant,O,O
",",O,O
is,O,O
lyke,O,O
a,O,O
traytor,O,O
fled,O,O
from,O,O
Guisnes,O,O
and,O,O
sworn,O,O
Frenche,O,O
at,O,O
Turwyn,O,O
:,O,O
apon,O,O
what,O,O
occasyon,O,O
no,O,O
man,O,O
knowith,O,O
.,O,O
This,O,O
day,O,O
I,O,O
have,O,O
takyn,O,O
of,O,O
on,O,O
William,O,O
Pere,O,O
",",O,O
mercer,O,O
",",O,O
(1a,O,O
),O,O
iiij^XXli,B,B
.,I,I
st,I,I
.,O,O
to,O,O
be,O,O
payd,O,O
at,O,O
Calis,O,O
at,O,O
xxvjs,B,B
viijd,I,I
Fl,I,I
.,I,I
the,I,I
pownd,I,I
",",O,O
of,O,O
the,O,O
which,O,O
summa,O,O
I,O,O
porposed,O,O
to,O,O
have,O,O
sent,O,O
yow,O,O
Lli,B,B
be,O,O
Thomas,O,O
Holond,O,O
.,O,O
And,O,O
I,O,O
have,O,O
resseved,O,O
a,O,O
letter,O,O
from,O,O
Mr,O,O
.,O,O
Cave,O,O
wherin,O,O
he,O,O
wryttes,O,O
me,O,O
to,O,O
be,O,O
from,O,O
hom,O,O
this,O,O
viij,O,O
days,O,O
:,O,O
he,O,O
is,O,O
gon,O,O
to,O,O
Ashewell,O,O
",",O,O
and,O,O
sone,O,O
after,O,O
his,O,O
comyng,O,O
hom,O,O
he,O,O
porpose,O,O
to,O,O
send,O,O
to,O,O
me,O,O
for,O,O
money,O,O
",",O,O
and,O,O
then,O,O
I,O,O
intend,O,O
to,O,O
send,O,O
yowres,O,O
upp,O,O
withalle,O,O
",",O,O
if,O,O
yow,O,O
wrytt,O,O
me,O,O
nott,O,O
the,O,O
contrare,O,O
.,O,O
Copie,O,O
of,O,O
a,O,O
lettre,O,O
sent,O,O
.,O,O
receavid,O,O
",",O,O
with,O,O
the,O,O
copie,O,O
of,O,O
a,O,O
certificat,O,O
the,O,O
.,O,O
Robert,O,O
Andrewe,O,O
consernyng,O,O
fault,O,O
.,O,O
.,O,O
wherof,O,O
I,O,O
well,O,O
perseave,O,O
th'effect,O,O
",",O,O
and,O,O
.,O,O
.,O,O
ye,O,O
requyre,O,O
me,O,O
to,O,O
wryte,O,O
to,O,O
Robert,O,O
Andrewe,O,O
.,O,O
Antony,O,O
van,O,O
Zorke,O,O
hathe,O,O
retayned,O,O
.,O,O
Albeyt,O,O
that,O,O
you,O,O
wryt,O,O
ye,O,O
.,O,O
Marche,O,O
to,O,O
Antony,O,O
van,O,O
Zorke,O,O
",",O,O
but,O,O
to,O,O
me,O,O
",",O,O
and,O,O
therfor,O,O
that,O,O
the,O,O
same,O,O
Antony,O,O
wil,O,O
not,O,O
obeie,O,O
th'ordynaunce,O,O
of,O,O
the,O,O
Staple,O,O
;,O,O
(1a,O,O
),O,O
ye,O,O
have,O,O
not,O,O
to,O,O
dowe,O,O
therwithe,O,O
",",O,O
and,O,O
therby,O,O
wold,O,O
put,O,O
me,O,O
to,O,O
the,O,O
disbursing,O,O
of,O,O
my,O,O
monney,O,O
for,O,O
that,O,O
thinge,O,O
that,O,O
I,O,O
have,O,O
no,O,O
profytt,O,O
of,O,O
",",O,O
yet,O,O
I,O,O
trust,O,O
ye,O,O
wyll,O,O
otherwyse,O,O
consyder,O,O
it,O,O
;,O,O
for,O,O
thowghe,O,O
Anthonye,O,O
bought,O,O
it,O,O
not,O,O
of,O,O
youe,O,O
",",O,O
yet,O,O
I,O,O
bought,O,O
it,O,O
of,O,O
youe,O,O
in,O,O
Anthonye's,O,O
name,O,O
",",O,O
and,O,O
not,O,O
for,O,O
myeselfe,O,O
",",O,O
and,O,O
dyd,O,O
show,O,O
youe,O,O
when,O,O
ye,O,O
should,O,O
be,O,O
payede,O,O
for,O,O
it,O,O
of,O,O
hyme,O,O
",",O,O
and,O,O
made,O,O
not,O,O
my,O,O
awne,O,O
debt,O,O
therof,O,O
to,O,O
youe,O,O
",",O,O
so,O,O
that,O,O
I,O,O
thinke,O,O
youe,O,O
dyd,O,O
no,O,O
otherwyse,O,O
exteme,O,O
but,O,O
that,O,O
Antony,O,O
was,O,O
your,O,O
debitor,O,O
",",O,O
and,O,O
yf,O,O
ye,O,O
dyd,O,O
exteme,O,O
me,O,O
youer,O,O
debitor,O,O
for,O,O
it,O,O
",",O,O
ye,O,O
did,O,O
mistake,O,O
it,O,O
",",O,O
and,O,O
to,O,O
saye,O,O
the,O,O
trewthe,O,O
I,O,O
had,O,O
beyne,O,O
folishe,O,O
if,O,O
I,O,O
would,O,O
have,O,O
mayd,O,O
another,O,O
man's,O,O
debt,O,O
myne,O,O
without,O,O
anny,O,O
proffytt,O,O
.,O,O
Howebeit,O,O
",",O,O
Mr,O,O
.,O,O
Sowthewicke,O,O
",",O,O
I,O,O
wyl,O,O
do,O,O
no,O,O
les,O,O
for,O,O
the,O,O
recoverye,O,O
therof,O,O
then,O,O
if,O,O
it,O,O
wer,O,O
my,O,O
awne,O,O
",",O,O
and,O,O
dowe,O,O
herin,O,O
sende,O,O
youe,O,O
a,O,O
lettre,O,O
directed,O,O
to,O,O
the,O,O
same,O,O
Anthonye,O,O
",",O,O
(1b,O,O
),O,O
which,O,O
whan,O,O
ye,O,O
have,O,O
red,O,O
I,O,O
praye,O,O
youe,O,O
send,O,O
hym,O,O
it,O,O
",",O,O
and,O,O
I,O,O
trust,O,O
ye,O,O
wyl,O,O
be,O,O
reasonable,O,O
;,O,O
but,O,O
if,O,O
he,O,O
would,O,O
be,O,O
unreasonable,O,O
",",O,O
methincke,O,O
ye,O,O
can,O,O
by,O,O
no,O,O
reason,O,O
demand,O,O
of,O,O
me,O,O
that,O,O
which,O,O
is,O,O
retayned,O,O
for,O,O
the,O,O
bettering,O,O
of,O,O
your,O,O
woulles,O,O
",",O,O
wherin,O,O
I,O,O
had,O,O
no,O,O
profyt,O,O
.,O,O
As,O,O
the,O,O
Lord,O,O
knowith,O,O
",",O,O
to,O,O
Whome,O,O
I,O,O
comytt,O,O
youe,O,O
",",O,O
praing,O,O
youe,O,O
that,O,O
this,O,O
maye,O,O
make,O,O
herty,O,O
comendations,O,O
unto,O,O
youe,O,O
",",O,O
to,O,O
Mistris,O,O
Baynam,O,O
",",O,O
your,O,O
wyfe,O,O
",",O,O
Sir,O,O
Phelip,O,O
",",O,O
(2b,O,O
),O,O
and,O,O
all,O,O
