word,true_label,predictions
the,O,O
which,O,O
I,O,O
pray,O,O
you,O,O
geve,O,O
him,O,O
thankes,O,O
at,O,O
your,O,O
next,O,O
meting,O,O
together,O,O
.,O,O
Affter,O,O
commendacyons,O,O
",",O,O
it,O,O
may,O,O
lyke,O,O
youve,O,O
to,O,O
understand,O,O
that,O,O
youres,O,O
of,O,O
the,O,O
11,O,O
of,O,O
this,O,O
present,O,O
moneth,O,O
I,O,O
receavid,O,O
this,O,O
day,O,O
",",O,O
but,O,O
that,O,O
which,O,O
ye,O,O
write,O,O
ye,O,O
have,O,O
sent,O,O
me,O,O
the,O,O
nyght,O,O
before,O,O
",",O,O
aunswer,O,O
unto,O,O
my,O,O
former,O,O
lettres,O,O
",",O,O
I,O,O
have,O,O
not,O,O
receavid,O,O
",",O,O
nor,O,O
cannot,O,O
tell,O,O
of,O,O
whome,O,O
to,O,O
demand,O,O
them,O,O
bycawse,O,O
ye,O,O
write,O,O
not,O,O
by,O,O
whome,O,O
they,O,O
were,O,O
sent,O,O
.,O,O
I,O,O
perceyve,O,O
by,O,O
Mr,O,O
.,O,O
Cave's,O,O
lettre,O,O
that,O,O
he,O,O
wold,O,O
have,O,O
jCli,O,O
of,O,O
his,O,O
monney,O,O
(he,O,O
writes,O,O
not,O,O
sterling,O,O
ner,O,O
yet,O,O
Flemish,O,O
),O,O
reteyned,O,O
here,O,O
",",O,O
and,O,O
the,O,O
rest,O,O
employed,O,O
as,O,O
you,O,O
shall,O,O
advise,O,O
me,O,O
.,O,O
I,O,O
am,O,O
promysed,O,O
the,O,O
monney,O,O
tomorrowe,O,O
",",O,O
for,O,O
yt,O,O
ys,O,O
commen,O,O
",",O,O
and,O,O
that,O,O
all,O,O
in,O,O
Flemish,O,O
goldes,O,O
",",O,O
for,O,O
I,O,O
can,O,O
get,O,O
no,O,O
promes,O,O
of,O,O
angelles,O,O
.,O,O
Yt,O,O
were,O,O
good,O,O
therffore,O,O
you,O,O
made,O,O
yt,O,O
with,O,O
Hasbrow,O,O
men,O,O
or,O,O
somme,O,O
other,O,O
thear,O,O
to,O,O
be,O,O
payd,O,O
here,O,O
.,O,O
End,O,O
.,O,O
1548,O,O
",",O,O
from,O,O
Otwell,O,O
Johnson,O,O
",",O,O
le,O,O
14,O,O
Aprill,O,O
",",O,O
consernyng,O,O
graine,O,O
to,O,O
provide,O,O
for,O,O
Henry,O,O
Garbrant,O,O
",",O,O
with,O,O
the,O,O
copie,O,O
of,O,O
his,O,O
lettre,O,O
",",O,O
to,O,O
have,O,O
advise,O,O
what,O,O
is,O,O
to,O,O
be,O,O
geven,O,O
for,O,O
licens,O,O
",",O,O
etc,O,O
.,O,O
Aunsweryd,O,O
le,O,O
17,O,O
of,O,O
the,O,O
same,O,O
.,O,O
I,O,O
preye,O,O
youe,O,O
",",O,O
let,O,O
Ambrose,O,O
(2c,O,O
),O,O
copye,O,O
the,O,O
remembrans,O,O
ye,O,O
made,O,O
here,O,O
and,O,O
send,O,O
it,O,O
me,O,O
;,O,O
and,O,O
that,O,O
ye,O,O
remember,O,O
my,O,O
suger,O,O
and,O,O
spices,O,O
",",O,O
and,O,O
half,O,O
a,O,O
good,O,O
sturgeon,O,O
of,O,O
xls,O,O
st,O,O
.,O,O
price,O,O
cut,O,O
not,O,O
the,O,O
rondes,O,O
to,O,O
thycke,O,O
.,O,O
And,O,O
all,O,O
other,O,O
I,O,O
trust,O,O
ye,O,O
will,O,O
remember,O,O
",",O,O
and,O,O
a,O,O
good,O,O
hogsheed,O,O
of,O,O
venegar,O,O
I,O,O
preye,O,O
youe,O,O
buy,O,O
for,O,O
us,O,O
boothe,O,O
.,O,O
And,O,O
whereas,O,O
you,O,O
do,O,O
wrytte,O,O
me,O,O
that,O,O
I,O,O
ame,O,O
oncertayn,O,O
consernyng,O,O
the,O,O
ressyngnassyon,O,O
of,O,O
Polbroke,B,B
",",O,O
and,O,O
that,O,O
bothe,O,O
you,O,O
and,O,O
Sir,O,O
Thomas,O,O
Barbar,O,O
wylle,O,O
talke,O,O
with,O,O
me,O,O
whan,O,O
I,O,O
ame,O,O
more,O,O
stedfaste,O,O
:,O,O
I,O,O
ways,O,O
nevar,O,O
onstedfaste,O,O
unto,O,O
you,O,O
in,O,O
that,O,O
matter,O,O
",",O,O
altho,O,O
that,O,O
I,O,O
dyd,O,O
wrytte,O,O
to,O,O
Sir,O,O
Thomas,O,O
for,O,O
to,O,O
know,O,O
whatt,O,O
frendes,O,O
he,O,O
had,O,O
for,O,O
to,O,O
make,O,O
suer,O,O
my,O,O
penssyon,O,O
.,O,O
Yf,O,O
you,O,O
thynke,O,O
to,O,O
have,O,O
more,O,O
proffytte,O,O
and,O,O
plessure,O,O
by,O,O
hym,O,O
then,O,O
you,O,O
have,O,O
had,O,O
by,O,O
me,O,O
",",O,O
or,O,O
thynke,O,O
shall,O,O
have,O,O
in,O,O
tyme,O,O
to,O,O
come,O,O
",",O,O
for,O,O
yore,O,O
plessure,O,O
I,O,O
shalle,O,O
be,O,O
contentyd,O,O
acordyng,O,O
unto,O,O
owre,O,O
talkyng,O,O
the,O,O
same,O,O
mornyng,O,O
that,O,O
I,O,O
departyd,O,O
from,O,O
Glopthorne,B,B
",",O,O
to,O,O
take,O,O
of,O,O
hym,O,O
Lli,O,O
in,O,O
moneys,O,O
",",O,O
or,O,O
ellis,O,O
my,O,O
penssyon,O,O
and,O,O
the,O,O
xxxli,O,O
that,O,O
Sir,O,O
Ambrosse,O,O
Cave,O,O
had,O,O
of,O,O
me,O,O
.,O,O
Thys,O,O
ways,O,O
my,O,O
seyynges,O,O
unto,O,O
you,O,O
",",O,O
and,O,O
you,O,O
wylleyd,O,O
me,O,O
to,O,O
take,O,O
but,O,O
xlli,O,O
of,O,O
hym,O,O
at,O,O
that,O,O
tyme,O,O
",",O,O
wyche,O,O
I,O,O
wold,O,O
nat,O,O
grantte,O,O
unto,O,O
.,O,O
I,O,O
thynke,O,O
Sir,O,O
Thomas,O,O
be,O,O
nat,O,O
able,O,O
to,O,O
compond,O,O
with,O,O
me,O,O
for,O,O
yt,O,O
withowte,O,O
yore,O,O
helpe,O,O
",",O,O
and,O,O
otherways,O,O
wylle,O,O
I,O,O
nat,O,O
do,O,O
butt,O,O
as,O,O
I,O,O
have,O,O
wrytton,O,O
",",O,O
nor,O,O
I,O,O
wylle,O,O
nat,O,O
ressyng,O,O
unto,O,O
no,O,O
man,O,O
lyvyng,O,O
butt,O,O
only,O,O
unto,O,O
hym,O,O
;,O,O
therffore,O,O
"do,as",O,O
you,O,O
shalle,O,O
thynke,O,O
beste,O,O
in,O,O
thys,O,O
matter,O,O
.,O,O
And,O,O
I,O,O
pray,O,O
you,O,O
",",O,O
lette,O,O
me,O,O
have,O,O
wryttyng,O,O
from,O,O
you,O,O
shortly,O,O
",",O,O
how,O,O
long,O,O
you,O,O
wylle,O,O
tare,O,O
at,O,O
London,B,B
",",O,O
and,O,O
whether,O,O
youe,O,O
wylle,O,O
have,O,O
me,O,O
to,O,O
come,O,O
to,O,O
you,O,O
thether,O,O
",",O,O
for,O,O
I,O,O
perceve,O,O
you,O,O
have,O,O
a,O,O
grette,O,O
mystruste,O,O
in,O,O
more,O,O
",",O,O
more,O,O
then,O,O
evar,O,O
you,O,O
have,O,O
had,O,O
caussys,O,O
.,O,O
As,O,O
knothe,O,O
God,O,O
",",O,O
Ho,O,O
have,O,O
youe,O,O
in,O,O
Hys,O,O
kepyng,O,O
.,O,O
Mr,O,O
.,O,O
Johnson,O,O
",",O,O
Mawncel,O,O
was,O,O
with,O,O
me,O,O
and,O,O
wil,O,O
be,O,O
redy,O,O
",",O,O
so,O,O
that,O,O
God,O,O
willyng,O,O
this,O,O
next,O,O
weke,O,O
all,O,O
my,O,O
busynes,O,O
shal,O,O
be,O,O
dispeched,O,O
.,O,O
I,O,O
thynck,O,O
yf,O,O
we,O,O
leave,O,O
ij,O,O
M,O,O
.,O,O
somers,O,O
Londons,O,O
unshipped,O,O
",",O,O
yt,O,O
shal,O,O
do,O,O
us,O,O
more,O,O
pleser,O,O
at,O,O
Lent,B,O
",",O,O
for,O,O
vent,O,O
of,O,O
owre,O,O
wynter,O,O
Londons,O,O
",",O,O
whiche,O,O
wil,O,O
be,O,O
dere,O,O
to,O,O
us,O,O
.,O,O
For,O,O
that,O,O
I,O,O
perceyve,O,O
ye,O,O
stond,O,O
in,O,O
nede,O,O
",",O,O
I,O,O
send,O,O
youe,O,O
xli,O,O
by,O,O
Clement,O,O
",",O,O
althowgh,O,O
I,O,O
may,O,O
evyll,O,O
spare,O,O
it,O,O
.,O,O
And,O,O
so,O,O
in,O,O
haest,O,O
unto,O,O
Jhesus,O,O
I,O,O
commyt,O,O
yous,O,O
",",O,O
in,O,O
haest,O,O
",",O,O
ut,O,O
supra,O,O
.,O,O
Jhesus,O,O
",",O,O
in,O,O
Andwarpe,B,B
the,O,O
30,O,O
daye,O,O
of,O,O
January,O,O
",",O,O
anno,O,O
1545,O,O
.,O,O
John,O,O
Johnson,O,O
.,O,O
deliver,O,O
.,O,O
Syr,O,O
",",O,O
I,O,O
have,O,O
receyved,O,O
yover,O,O
letter,O,O
with,O,O
yower,O,O
accomptes,O,O
",",O,O
and,O,O
well,O,O
understond,O,O
;,O,O
and,O,O
touching,O,O
Laurens,O,O
Mathont,O,O
I,O,O
shall,O,O
do,O,O
as,O,O
it,O,O
war,O,O
myne,O,O
awne,O,O
",",O,O
also,O,O
prainge,O,O
youe,O,O
to,O,O
make,O,O
sale,O,O
of,O,O
my,O,O
wyne,O,O
as,O,O
moche,O,O
as,O,O
shall,O,O
be,O,O
possyble,O,O
",",O,O
and,O,O
the,O,O
soner,O,O
the,O,O
better,O,O
.,O,O
Frenche,O,O
wynes,O,O
slakes,O,O
of,O,O
pryse,O,O
hier,O,O
",",O,O
and,O,O
be,O,O
at,O,O
vli,O,O
xs,O,O
:,O,O
if,O,O
ye,O,O
lakke,O,O
anye,O,O
",",O,O
send,O,O
me,O,O
word,O,O
and,O,O
I,O,O
will,O,O
provyde,O,O
youe,O,O
.,O,O
Also,O,O
I,O,O
pray,O,O
yow,O,O
forget,O,O
not,O,O
to,O,O
send,O,O
me,O,O
word,O,O
in,O,O
your,O,O
lettre,O,O
what,O,O
ye,O,O
pay,O,O
for,O,O
freyght,O,O
from,O,O
Lyn,B,B
into,O,O
Flaunders,B,B
or,O,O
Zeland,B,B
",",O,O
also,O,O
yf,O,O
ther,O,O
be,O,O
anny,O,O
ware,O,O
wherin,O,O
ther,O,O
myght,O,O
be,O,O
any,O,O
proffytt,O,O
",",O,O
and,O,O
to,O,O
send,O,O
me,O,O
the,O,O
pryces,O,O
what,O,O
the,O,O
be,O,O
worthe,O,O
ther,O,O
",",O,O
to,O,O
the,O,O
intent,O,O
I,O,O
may,O,O
make,O,O
my,O,O
reconyng,O,O
hier,O,O
whether,O,O
the,O,O
shall,O,O
be,O,O
anye,O,O
proffyt,O,O
or,O,O
not,O,O
",",O,O
and,O,O
in,O,O
this,O,O
I,O,O
praye,O,O
youe,O,O
",",O,O
not,O,O
to,O,O
fayle,O,O
",",O,O
trusting,O,O
in,O,O
Allmyghtye,O,O
Jesus,O,O
it,O,O
shall,O,O
bring,O,O
us,O,O
to,O,O
proffyt,O,O
and,O,O
more,O,O
accquayntance,O,O
.,O,O
And,O,O
in,O,O
this,O,O
I,O,O
praye,O,O
youe,O,O
ons,O,O
agayne,O,O
not,O,O
to,O,O
fayle,O,O
",",O,O
and,O,O
I,O,O
hope,O,O
in,O,O
thes,O,O
partyes,O,O
I,O,O
shall,O,O
do,O,O
my,O,O
parte,O,O
",",O,O
with,O,O
Godde's,O,O
grace,O,O
",",O,O
Whome,O,O
preserve,O,O
yowe,O,O
with,O,O
all,O,O
youer,O,O
famylle,O,O
.,O,O
Your,O,O
loving,O,O
brother,O,O
",",O,O
312,O,O
.,O,O
CHRISTOPHER,O,O
BRETEN,O,O
TO,O,O
JOHN,O,O
JOHNSON,O,O
To,O,O
Mr,O,O
.,O,O
Cave,O,O
Yf,O,O
your,O,O
mastership,O,O
have,O,O
made,O,O
no,O,O
promes,O,O
of,O,O
your,O,O
wullis,O,O
of,O,O
this,O,O
next,O,O
yeare,O,O
",",O,O
or,O,O
that,O,O
ye,O,O
intend,O,O
not,O,O
to,O,O
ship,O,O
them,O,O
to,O,O
the,O,O
Staple,O,O
yourself,O,O
",",O,O
I,O,O
praie,O,O
you,O,O
(if,O,O
it,O,O
please,O,O
you,O,O
),O,O
let,O,O
me,O,O
be,O,O
your,O,O
marchaunt,O,O
as,O,O
well,O,O
for,O,O
that,O,O
wull,O,O
ye,O,O
have,O,O
in,O,O
Cotsold,B,B
as,O,O
elswher,O,O
",",O,O
and,O,O
I,O,O
shal,O,O
be,O,O
content,O,O
to,O,O
geve,O,O
you,O,O
as,O,O
reasonable,O,O
a,O,O
price,O,O
as,O,O
the,O,O
tyme,O,O
dothe,O,O
requier,O,O
",",O,O
or,O,O
as,O,O
moche,O,O
as,O,O
anny,O,O
othe,O,O
man,O,O
will,O,O
",",O,O
and,O,O
besydes,O,O
that,O,O
",",O,O
if,O,O
it,O,O
please,O,O
you,O,O
to,O,O
have,O,O
parte,O,O
of,O,O
your,O,O
monney,O,O
afforehaund,O,O
",",O,O
I,O,O
wyll,O,O
provyde,O,O
it,O,O
for,O,O
you,O,O
.,O,O
430,O,O
.,O,O
JOHN,O,O
JOHNSON,O,O
TO,O,O
SOME,O,O
MERCHANTS,O,O
OF,O,O
PARIS,B,O
(1a,O,O
),O,O
John,O,O
of,O,O
Calles,O,B
",",O,O
generall,O,O
of,O,O
a,O,O
C,O,O
men,O,O
",",O,O
kepethe,O,O
the,O,O
Red,O,O
Pile,O,O
at,O,O
the,O,O
Frenchemen's,O,O
noses,O,O
quiatlye,O,O
",",O,O
wiche,O,O
ys,O,O
a,O,O
great,O,O
displeser,O,O
to,O,O
owr,O,O
sayd,O,O
enemys,O,O
.,O,O
The,O,O
Frenchemen,O,O
have,O,O
yet,O,O
no,O,O
more,O,O
lest,O,O
to,O,O
see,O,O
Bullen,B,O
",",O,O
theyr,O,O
olde,O,O
accquentance,O,O
",",O,O
for,O,O
that,O,O
she,O,O
ys,O,O
of,O,O
late,O,O
waxed,O,O
wonders,O,O
strange,O,O
to,O,O
them,O,O
",",O,O
as,O,O
I,O,O
am,O,O
sure,O,O
you,O,O
have,O,O
herd,O,O
.,O,O
(1b,O,O
),O,O
Soo,O,O
knowith,O,O
Owr,O,O
Lord,O,O
Jhesus,O,O
",",O,O
Who,O,O
ever,O,O
have,O,O
you,O,O
in,O,O
His,O,O
most,O,O
mercyfull,O,O
kepyng,O,O
",",O,O
Amen,O,O
.,O,O
Written,O,O
ut,O,O
supra,O,O
",",O,O
per,O,O
2,O,O
.,O,O
OTWELL,O,O
JOHNSON,O,O
TO,O,O
JOHN,O,O
JOHNSON,O,O
Wyllyam,O,O
Howham,O,O
.,O,O
Let,O,O
Sir,O,O
Richard,O,O
as,O,O
he,O,O
delyveryth,O,O
of,O,O
my,O,O
barleye,O,O
take,O,O
monneye,O,O
",",O,O
and,O,O
lyckewyse,O,O
for,O,O
my,O,O
cosyn,O,O
Flecton's,O,O
.,O,O
And,O,O
let,O,O
hym,O,O
hyre,O,O
no,O,O
daye's,O,O
men,O,O
more,O,O
then,O,O
nedys,O,O
must,O,O
",",O,O
for,O,O
I,O,O
am,O,O
content,O,O
the,O,O
take,O,O
more,O,O
leser,O,O
;,O,O
and,O,O
let,O,O
myne,O,O
owne,O,O
folkes,O,O
do,O,O
yt,O,O
",",O,O
ooneles,O,O
the,O,O
mendyng,O,O
of,O,O
all,O,O
the,O,O
hedges,O,O
abowte,O,O
my,O,O
wooddes,O,O
and,O,O
closes,O,O
abowte,O,O
Thyckthornes,B,B
",",O,O
whiche,O,O
I,O,O
pointed,O,O
Solme,O,O
and,O,O
Williamson,O,O
shuld,O,O
doo,O,O
.,O,O
But,O,O
I,O,O
mene,O,O
for,O,O
all,O,O
my,O,O
thynges,O,O
to,O,O
be,O,O
done,O,O
abowte,O,O
whoom,O,O
",",O,O
bothe,O,O
in,O,O
the,O,O
garden,O,O
and,O,O
elleswhere,O,O
",",O,O
except,O,O
the,O,O
quicksettyng,O,O
and,O,O
hedgyng,O,O
of,O,O
the,O,O
leyes,O,O
",",O,O
and,O,O
skowryng,O,O
the,O,O
rest,O,O
of,O,O
the,O,O
diche,O,O
behynd,O,O
the,O,O
baern,O,O
;,O,O
whiche,O,O
thynges,O,O
let,O,O
Clarke,O,O
and,O,O
his,O,O
compenye,O,O
doo,O,O
",",O,O
other,O,O
agret,O,O
or,O,O
by,O,O
the,O,O
daye,O,O
",",O,O
as,O,O
ye,O,O
thynck,O,O
moost,O,O
for,O,O
my,O,O
proffet,O,O
.,O,O
I,O,O
do,O,O
send,O,O
youe,O,O
one,O,O
hang-lock,O,O
to,O,O
hange,O,O
on,O,O
that,O,O
hathe,O,O
moost,O,O
nede,O,O
",",O,O
but,O,O
that,O,O
for,O,O
the,O,O
new,O,O
yaet,O,O
I,O,O
do,O,O
not,O,O
send,O,O
",",O,O
for,O,O
George,O,O
Graunt,O,O
saythe,O,O
he,O,O
sent,O,O
a,O,O
verye,O,O
good,O,O
on,O,O
of,O,O
the,O,O
best,O,O
makyng,O,O
to,O,O
Tyckfford,B,B
",",O,O
whiche,O,O
is,O,O
other,O,O
in,O,O
Richard,O,O
Johnson's,O,O
hows,O,O
or,O,O
in,O,O
my,O,O
wyve's,O,O
storehows,O,O
.,O,O
I,O,O
preye,O,O
loke,O,O
well,O,O
for,O,O
yt,O,O
for,O,O
yf,O,O
that,O,O
will,O,O
serve,O,O
I,O,O
am,O,O
lothe,O,O
to,O,O
buye,O,O
any,O,O
other,O,O
.,O,O
And,O,O
let,O,O
Sir,O,O
Richard,O,O
have,O,O
the,O,O
keye,O,O
of,O,O
Richard,O,O
Johnson's,O,O
hows,O,O
when,O,O
Richard,O,O
Johnson,O,O
commyth,O,O
.,O,O
And,O,O
thus,O,O
to,O,O
Jhesus,O,O
I,O,O
commyt,O,O
youe,O,O
",",O,O
in,O,O
haest,O,O
ut,O,O
supra,O,O
.,O,O
I,O,O
have,O,O
me,O,O
camendyd,O,O
unto,O,O
you,O,O
",",O,O
etc,O,O
.,O,O
Even,O,O
as,O,O
from,O,O
Calleis,B,B
I,O,O
dyd,O,O
desier,O,O
you,O,O
to,O,O
make,O,O
over,O,O
the,O,O
rest,O,O
of,O,O
my,O,O
monney,O,O
dew,O,O
in,O,O
this,O,O
maerte,O,O
",",O,O
to,O,O
be,O,O
paid,O,O
hier,O,O
at,O,O
Candelmes,O,B
",",O,O
(1a,O,O
),O,O
I,O,O
shall,O,O
nowe,O,O
again,O,O
requyer,O,O
you,O,O
to,O,O
do,O,O
the,O,O
same,O,O
",",O,O
and,O,O
do,O,O
certifie,O,O
you,O,O
that,O,O
with,O,O
other,O,O
paymentes,O,O
then,O,O
alredy,O,O
I,O,O
have,O,O
writton,O,O
you,O,O
of,O,O
",",O,O
ye,O,O
shal,O,O
not,O,O
be,O,O
charged,O,O
",",O,O
and,O,O
therapon,O,O
ye,O,O
maie,O,O
apointe,O,O
the,O,O
making,O,O
over,O,O
of,O,O
my,O,O
rest,O,O
the,O,O
better,O,O
.,O,O
I,O,O
have,O,O
receyved,O,O
no,O,O
lettres,O,O
from,O,O
you,O,O
",",O,O
and,O,O
therfore,O,O
but,O,O
by,O,O
gesse,O,O
I,O,O
knowe,O,O
not,O,O
howe,O,O
my,O,O
busynes,O,O
prosedithe,O,O
.,O,O
I,O,O
praie,O,O
you,O,O
let,O,O
me,O,O
be,O,O
certiffyed,O,O
",",O,O
and,O,O
also,O,O
I,O,O
trust,O,O
ye,O,O
have,O,O
procuryd,O,O
that,O,O
Rombold,O,O
Reymaer,O,O
hathe,O,O
payd,O,O
his,O,O
debt,O,O
:,O,O
yf,O,O
it,O,O
be,O,O
not,O,O
paid,O,O
",",O,O
I,O,O
praie,O,O
you,O,O
provide,O,O
that,O,O
no,O,O
lesse,O,O
do,O,O
insewe,O,O
",",O,O
as,O,O
moche,O,O
as,O,O
in,O,O
you,O,O
is,O,O
.,O,O
a,O,O
I,O,O
leave,O,O
hier,O,O
likewise,O,O
for,O,O
Maistres,O,O
Fayrey,O,O
Lli,O,O
st.,O,O
",",O,O
and,O,O
will,O,O
carry,O,O
downe,O,O
with,O,O
me,O,O
60,O,O
or,O,O
70li,O,O
if,O,O
I,O,O
can,O,O
",",O,O
and,O,O
leve,O,O
not,O,O
my,O,O
brother,O,O
Bartolmewe's,O,O
(1b,O,O
),O,O
stokke,O,O
to,O,O
bare,O,O
",",O,O
for,O,O
I,O,O
shewed,O,O
you,O,O
befor,O,O
your,O,O
departing,O,O
hens,O,O
in,O,O
what,O,O
case,O,O
I,O,O
stode,O,O
with,O,O
your,O,O
rest,O,O
.,O,O
I,O,O
must,O,O
desire,O,O
you,O,O
",",O,O
therfor,O,O
",",O,O
to,O,O
appointe,O,O
Mr,O,O
.,O,O
Smyth,O,O
no,O,O
payement,O,O
of,O,O
monney,O,O
hier,O,O
for,O,O
Maistres,O,O
Baynam,O,O
or,O,O
otherwise,O,O
",",O,O
but,O,O
as,O,O
you,O,O
will,O,O
assigne,O,O
him,O,O
by,O,O
your,O,O
writing,O,O
to,O,O
performe,O,O
the,O,O
same,O,O
by,O,O
th'exchaunge,O,O
",",O,O
which,O,O
kepeth,O,O
the,O,O
rate,O,O
that,O,O
you,O,O
left,O,O
it,O,O
at,O,O
within,O,O
a,O,O
penny,O,O
or,O,O
ij,O,O
.,O,O
548,O,O
.,O,O
HENRY,O,O
GARBRAND,O,O
TO,O,O
OTWELL,O,O
JOHNSON,O,O
(1a,O,O
),O,O
Sir,O,O
",",O,O
this,O,O
day,O,O
in,O,O
tne,O,O
morning,O,O
I,O,O
receyved,O,O
your,O,O
lettre,O,O
ot,O,O
the,O,O
12th,O,O
of,O,O
this,O,O
monneth,O,O
",",O,O
wherin,O,O
your,O,O
onely,O,O
desire,O,O
is,O,O
that,O,O
I,O,O
shuld,O,O
remembre,O,O
your,O,O
bedstede,O,O
of,O,O
the,O,O
facion,O,O
of,O,O
Mr,O,O
.,O,O
Armigille's(1,O,O
),O,O
which,O,O
forsought,O,O
I,O,O
have,O,O
loked,O,O
uppon,O,O
",",O,O
and,O,O
do,O,O
not,O,O
like,O,O
it,O,O
so,O,O
well,O,O
as,O,O
that,O,O
of,O,O
my,O,O
maistere's,O,O
",",O,O
which,O,O
is,O,O
hier,O,O
at,O,O
Mr,O,O
.,O,O
Tate's,O,O
howse,O,O
in,O,O
Marke,B,B
Lane,I,I
;,O,O
and,O,O
therfor,O,O
I,O,O
have,O,O
made,O,O
no,O,O
great,O,O
hast,O,O
to,O,O
have,O,O
caused,O,O
one,O,O
to,O,O
be,O,O
made,O,O
at,O,O
Calleis,B,B
",",O,O
but,O,O
suppose,O,O
to,O,O
have,O,O
you,O,O
better,O,O
spedd,O,O
hier,O,O
in,O,O
London,B,B
",",O,O
and,O,O
better,O,O
cheape,O,O
",",O,O
for,O,O
Maistres,O,O
Wade,O,O
shewed,O,O
me,O,O
that,O,O
hers,O,O
cost,O,O
above,O,O
xxs,O,O
st,O,O
.,O,O
the,O,O
onely,O,O
bedsted,O,O
",",O,O
besides,O,O
the,O,O
haunging,O,O
.,O,O
And,O,O
besides,O,O
that,O,O
",",O,O
Nicolas,O,O
",",O,O
the,O,O
jonner(2,O,O
),O,O
that,O,O
shuld,O,O
have,O,O
ben,O,O
the,O,O
workeman,O,O
for,O,O
youres,O,O
",",O,O
is,O,O
every,O,O
day,O,O
sikke,O,O
of,O,O
a,O,O
dronken,O,O
axes,O,O
during,O,O
this,O,O
hote,O,O
wedther,O,O
",",O,O
so,O,O
that,O,O
I,O,O
have,O,O
done,O,O
nothing,O,O
for,O,O
the,O,O
same,O,O
at,O,O
Calleis,B,B
;,O,O
but,O,O
I,O,O
will,O,O
cause,O,O
some,O,O
honnest,O,O
workeman,O,O
hier,O,O
to,O,O
take,O,O
the,O,O
mater,O,O
in,O,O
haund,O,O
",",O,O
and,O,O
performe,O,O
it,O,O
honnestly,O,O
to,O,O
your,O,O
mynd,O,O
",",O,O
I,O,O
doubt,O,O
not,O,O
.,O,O
For,O,O
other,O,O
newes,O,O
",",O,O
Sir,O,O
",",O,O
you,O,O
shall,O,O
understond,O,O
that,O,O
I,O,O
have,O,O
writton,O,O
to,O,O
Adrian,O,O
",",O,O
our,O,O
hoste,O,O
of,O,O
"Dewnkerke,(3",B,B
),O,O
in,O,O
your,O,O
name,O,O
",",O,O
and,O,O
hierin,O,O
I,O,O
do,O,O
send,O,O
you,O,O
his,O,O
"aunswer,(4",O,O
),O,O
which,O,O
is,O,O
after,O,O
his,O,O
accustumed,O,O
merry,O,O
facion,O,O
;,O,O
and,O,O
at,O,O
our,O,O
meting,O,O
we,O,O
shall,O,O
talke,O,O
more,O,O
of,O,O
the,O,O
same,O,O
.,O,O
323,O,O
.,O,O
JOHN,O,O
JOHNSON,O,O
TO,O,O
MRS,O,O
.,O,O
BAYNHAM,O,O
By,O,O
youres,O,O
to,O,O
comand,O,O
",",O,O
246,O,O
.,O,O
OTWELL,O,O
JOHNSON,O,O
TO,O,O
JOHN,O,O
JOHNSON,O,O
Henry,O,O
Slanye,O,O
",",O,O
which,O,O
was,O,O
Sir,O,O
John,O,O
Wallop's,O,O
servant,O,O
",",O,O
is,O,O
lyke,O,O
a,O,O
traytor,O,O
fled,O,O
from,O,O
Guisnes,B,B
and,O,O
sworn,O,O
Frenche,O,O
at,O,O
Turwyn,B,B
:,O,O
apon,O,O
what,O,O
occasyon,O,O
no,O,O
man,O,O
knowith,O,O
.,O,O
I,O,O
cowld,O,O
have,O,O
sold,O,O
part,O,O
theirof,O,O
",",O,O
but,O,O
that,O,O
I,O,O
do,O,O
tarry,O,O
worde,O,O
howe,O,O
ye,O,O
have,O,O
sped,O,O
",",O,O
and,O,O
not,O,O
to,O,O
sell,O,O
before,O,O
the,O,O
daye,O,O
I,O,O
have,O,O
left,O,O
remembraunce,O,O
with,O,O
Robert,O,O
Andrewis,O,O
of,O,O
.,O,O
At,O,O
London,B,B
",",O,O
the,O,O
10th,O,O
in,O,O
Aprill,O,O
",",O,O
1548,O,O
Sir,O,O
",",O,O
I,O,O
trust,O,O
your,O,O
veneson,O,O
pasty,O,O
is,O,O
savely,O,O
arryved,O,O
at,O,O
Calleis,B,B
",",O,O
and,O,O
honnestly,O,O
come,O,O
to,O,O
your,O,O
haundes,O,O
.,O,O
John,O,O
Johnson,O,O
.,O,O
728,O,O
.,O,O
RICHARD,O,O
SANDELL,O,O
TO,O,O
JOHN,O,O
JOHNSON,O,O
Your,O,O
yron,O,O
is,O,O
sold,O,O
for,O,O
your,O,O
pryse,O,O
",",O,O
as,O,O
Thomas,O,O
(1a,O,O
),O,O
telles,O,O
me,O,O
.,O,O
Your,O,O
hopes,O,O
be,O,O
not,O,O
good,O,O
",",O,O
and,O,O
therfore,O,O
thaie,O,O
well,O,O
not,O,O
be,O,O
sold,O,O
for,O,O
v,O,O
nobles,O,O
",",O,O
but,O,O
the,O,O
best,O,O
shal,O,O
be,O,O
mayd,O,O
of,O,O
them,O,O
of,O,O
my,O,O
well,O,O
.,O,O
Of,O,O
Olyver,O,O
I,O,O
here,O,O
nothyng,O,O
.,O,O
To,O,O
Clepoll,O,O
I,O,O
have,O,O
spoken,O,O
to,O,O
by,O,O
as,O,O
many,O,O
good,O,O
felles,O,O
as,O,O
he,O,O
can,O,O
",",O,O
and,O,O
so,O,O
to,O,O
Whyte,O,O
",",O,O
hoy,O,O
have,O,O
mony,O,O
as,O,O
I,O,O
may,O,O
