word,true_label,predictions
apoint,O,O
hym,O,O
xlli,O,O
;,O,O
and,O,O
yf,O,O
Robert,B,B
Tempest,I,I
hathe,O,O
not,O,O
made,O,O
over,O,O
my,O,O
rest,O,O
of,O,O
Colld,O,O
marte,O,O
",",O,O
nor,O,O
also,O,O
that,O,O
Mr,B,B
.,I,I
Smyth,I,I
cannot,O,O
agree,O,O
for,O,O
this,O,O
monneye,O,O
at,O,O
sight,O,O
dew,O,O
for,O,O
my,O,O
last,O,O
sale,O,O
",",O,O
I,O,O
shall,O,O
desyre,O,O
youe,O,O
at,O,O
your,O,O
commyng,O,O
into,O,O
Flandres,O,O
",",O,O
of,O,O
my,O,O
seyd,O,O
rest,O,O
of,O,O
Colld,O,O
and,O,O
this,O,O
sale,O,O
of,O,O
wulles,O,O
",",O,O
to,O,O
make,O,O
me,O,O
over,O,O
ijCli,O,O
for,O,O
iij,O,O
monnyths,O,O
",",O,O
to,O,O
wyt,O,O
at,O,O
Bartilmewtyde,O,O
or,O,O
thereabowtes,O,O
.,O,O
My,O,O
trust,O,O
is,O,O
ye,O,O
shall,O,O
delyver,O,O
yt,O,O
for,O,O
xxvs,O,O
le,O,O
li,O,O
or,O,O
lyttill,O,O
more,O,O
:,O,O
so,O,O
I,O,O
have,O,O
a,O,O
good,O,O
man,O,O
",",O,O
for,O,O
a,O,O
groot,O,O
or,O,O
vjd,O,O
Fl,O,O
.,O,O
in,O,O
a,O,O
li,O,O
I,O,O
remytyt,O,O
to,O,O
your,O,O
discrecion,O,O
.,O,O
402,O,O
;,O,O
OTWELL,B,B
JOHNSON,I,I
TO,O,O
JOHN,B,B
JOHNSON,I,I
This,O,O
trouble,O,O
doeth,O,O
vehemently,O,O
put,O,O
men,O,O
in,O,O
feare,O,O
of,O,O
a,O,O
moche,O,O
greater,O,O
inconvenience,O,O
to,O,O
come,O,O
",",O,O
and,O,O
doeth,O,O
alltogether,O,O
stay,O,O
my,O,O
provision,O,O
for,O,O
your,O,O
great,O,O
paymentes,O,O
at,O,O
haund,O,O
",",O,O
for,O,O
that,O,O
almoost,O,O
no,O,O
man,O,O
will,O,O
gyve,O,O
anny,O,O
monney,O,O
owte,O,O
for,O,O
Flaundres,O,O
untill,O,O
a,O,O
release,O,O
be,O,O
hadd,O,O
of,O,O
that,O,O
is,O,O
stayed,O,O
;,O,O
and,O,O
thus,O,O
in,O,O
thies,O,O
doubtfull,O,O
termes,O,O
I,O,O
stand,O,O
for,O,O
your,O,O
affaires,O,O
",",O,O
which,O,O
forceth,O,O
me,O,O
more,O,O
justely,O,O
to,O,O
be,O,O
disquieted,O,O
for,O,O
the,O,O
performans,O,O
of,O,O
all,O,O
thinges,O,O
",",O,O
than,O,O
you,O,O
hadd,O,O
occasion,O,O
to,O,O
be,O,O
greved,O,O
with,O,O
my,O,O
writing,O,O
unto,O,O
you,O,O
somewhat,O,O
prescissely,O,O
ij,O,O
wekes,O,O
past,O,O
of,O,O
so,O,O
largely,O,O
overcharging,O,O
of,O,O
me,O,O
",",O,O
as,O,O
you,O,O
did,O,O
.,O,O
But,O,O
yett,O,O
ell,O,O
thinges,O,O
stondine,O,O
as,O,O
thay,O,O
do,O,O
",",O,O
I,O,O
shall,O,O
do,O,O
my,O,O
diligent,O,O
endevour,O,O
(as,O,O
I,O,O
have,O,O
alwaye,O,O
hiertofor,O,O
done,O,O
),O,O
to,O,O
aunswer,O,O
your,O,O
thinges,O,O
as,O,O
I,O,O
wold,O,O
do,O,O
myn,O,O
owne,O,O
onely,O,O
",",O,O
and,O,O
moche,O,O
more,O,O
carefully,O,O
",",O,O
trusting,O,O
to,O,O
gett,O,O
some,O,O
ease,O,O
at,O,O
Mr,B,B
.,I,I
Lane's,I,I
haundes,O,O
(if,O,O
it,O,O
be,O,O
possible,O,O
),O,O
to,O,O
whom,O,O
I,O,O
have,O,O
alredy,O,O
befor,O,O
your,O,O
writing,O,O
declared,O,O
the,O,O
stay,O,O
we,O,O
be,O,O
at,O,O
hier,O,O
",",O,O
for,O,O
taking,O,O
up,O,O
of,O,O
mony,O,O
by,O,O
th'excheunge,O,O
",",O,O
for,O,O
that,O,O
is,O,O
due,O,O
unto,O,O
us,O,O
beyond,O,O
the,O,O
sees,O,O
;,O,O
and,O,O
so,O,O
he,O,O
haeth,O,O
promised,O,O
me,O,O
to,O,O
labour,O,O
for,O,O
some,O,O
respite,O,O
(if,O,O
it,O,O
may,O,O
be,O,O
obtayned,O,O
),O,O
for,O,O
part,O,O
of,O,O
his,O,O
payement,O,O
thies,O,O
10,O,O
or,O,O
12,O,O
dayes,O,O
to,O,O
come,O,O
.,O,O
Moreover,O,O
",",O,O
I,O,O
looke,O,O
to,O,O
heare,O,O
shortely,O,O
from,O,O
Andwarpe,O,O
of,O,O
the,O,O
payement,O,O
of,O,O
another,O,O
bill,O,O
of,O,O
myne,O,O
to,O,O
Thomas,B,B
Nicolles,I,I
which,O,O
was,O,O
due,O,O
the,O,O
10th,O,O
of,O,O
this,O,O
monneth,O,O
",",O,O
and,O,O
so,O,O
we,O,O
shall,O,O
lakke,O,O
no,O,O
payementes,O,O
eche,O,O
in,O,O
other's,O,O
necke,O,O
",",O,O
God,O,O
send,O,O
me,O,O
monney,O,O
to,O,O
discharge,O,O
all,O,O
.,O,O
Otwell,B,B
Johnsone,I,I
.,O,O
I,O,O
have,O,O
resavyd,O,O
youre,O,O
lettre,O,O
be,O,O
Raphe,B,B
",",O,O
(2a,O,O
),O,O
and,O,O
this,O,O
neyght,O,O
one,O,O
from,O,O
Tekfford,O,O
",",O,O
parsavying,O,O
youre,O,O
hast,O,O
",",O,O
for,O,O
in,O,O
May,O,O
I,O,O
sent,O,O
youe,O,O
be,O,O
my,O,O
mystres,O,O
alle,O,O
that,O,O
I,O,O
hayd,O,O
.,O,O
Rychard,B,B
Hereson,I,I
haythe,O,O
resavyd,O,O
youre,O,O
monay,O,O
of,O,O
Morton,B,B
",",O,O
and,O,O
Mr,B,B
.,I,I
Coke,I,I
says,O,O
he,O,O
must,O,O
pay,O,O
Edward,B,B
monay,O,O
for,O,O
yous,O,O
.,O,O
Thomas,B,B
Smeythe,I,I
of,O,O
Owndelle,O,O
and,O,O
Gamis,B,B
Smeythe,I,I
says,O,O
thay,O,O
nawe,O,O
noe,O,O
monay,O,O
.,O,O
I,O,O
sent,O,O
Raphe,B,B
to,O,O
Harboro,O,O
but,O,O
he,O,O
kowld,O,O
geyt,O,O
noe,O,O
monay,O,O
;,O,O
Jakson,B,B
was,O,O
noyt,O,O
at,O,O
home,O,O
.,O,O
He,O,O
browght,O,O
vjli,O,O
from,O,O
Hawile,B,O
of,I,O
Welford,I,O
.,O,O
Hereson,O,B
says,O,O
he,O,O
wylle,O,O
pake,O,O
of,O,O
Monday,O,O
",",O,O
and,O,O
be,O,O
his,O,O
woylle,O,O
I,O,O
shalle,O,O
send,O,O
alle,O,O
that,O,O
I,O,O
can,O,O
",",O,O
if,O,O
I,O,O
say,O,O
that,O,O
he,O,O
hawe,O,O
rede,O,O
karteng,O,O
:,O,O
ellis,O,O
I,O,O
wyl,O,O
be,O,O
wythe,O,O
youe,O,O
shortle,O,O
after,O,O
Alle,O,O
Solde's,O,O
day,O,O
.,O,O
I,O,O
wylle,O,O
goe,O,O
to,O,O
Lenne,O,O
of,O,O
Sorday,O,O
next,O,O
or,O,O
of,O,O
Monday,O,O
;,O,O
from,O,O
thens,O,O
ye,O,O
shalle,O,O
knowe,O,O
wayt,O,O
Mr,B,B
.,I,I
Some,I,I
says,O,O
for,O,O
monay,O,O
.,O,O
By,O,O
youres,O,O
to,O,O
his,O,O
smale,O,O
power,O,O
",",O,O
The,O,O
trewth,O,O
.,O,O
that,O,O
I,O,O
cannot,O,O
forbeare,O,O
a,O,O
Cli,O,O
a,O,O
hole,O,O
yeare,O,O
for,O,O
xli,O,O
",",O,O
onles,O,O
I,O,O
shuld,O,O
.,O,O
my,O,O
occupieng,O,O
",",O,O
and,O,O
then,O,O
I,O,O
were,O,O
not,O,O
able,O,O
to,O,O
deffend,O,O
the,O,O
world,O,O
;,O,O
and,O,O
therfore,O,O
I,O,O
must,O,O
with,O,O
my,O,O
monney,O,O
practise,O,O
to,O,O
emploie,O,O
it,O,O
otherwise,O,O
",",O,O
and,O,O
for,O,O
a,O,O
more,O,O
proffit,O,O
.,O,O
I,O,O
dyd,O,O
trust,O,O
at,O,O
the,O,O
disbursing,O,O
of,O,O
it,O,O
",",O,O
that,O,O
it,O,O
shuld,O,O
have,O,O
comme,O,O
so,O,O
to,O,O
pas,O,O
",",O,O
and,O,O
yet,O,O
althoughe,O,O
ye,O,O
have,O,O
found,O,O
no,O,O
mens,O,O
therto,O,O
(for,O,O
the,O,O
causes,O,O
declarid,O,O
in,O,O
your,O,O
lettre),O,O
",",O,O
yet,O,O
my,O,O
trust,O,O
is,O,O
ye,O,O
shall,O,O
",",O,O
and,O,O
I,O,O
am,O,O
sory,O,O
with,O,O
all,O,O
my,O,O
hert,O,O
that,O,O
ye,O,O
ar,O,O
so,O,O
moche,O,O
trowbled,O,O
with,O,O
my,O,O
busynes,O,O
.,O,O
I,O,O
have,O,O
showed,O,O
your,B,B
brother,I,I
Blase,I,I
(3a,O,O
),O,O
what,O,O
youe,O,O
writ,O,O
concerning,O,O
your,O,O
pece,O,O
of,O,O
raysens,O,O
that,O,O
ar,O,O
naughtes,O,O
.,O,O
I,O,O
have,O,O
no,O,O
tyme,O,O
to,O,O
wryt,O,O
youe,O,O
enny,O,O
mor,O,O
",",O,O
but,O,O
to,O,O
advertyse,O,O
youe,O,O
that,O,O
by,O,O
",",O,O
this,O,O
bringer,O,O
youe,O,O
shall,O,O
receyve,O,O
your,O,O
canvais,O,O
which,O,O
youe,O,O
desyred,O,O
",",O,O
but,O,O
not,O,O
of,O,O
the,O,O
same,O,O
sort,O,O
;,O,O
for,O,O
youe,O,O
wrot,O,O
for,O,O
playne,O,O
barrous,O,O
and,O,O
he,O,O
hath,O,O
bought,O,O
lynnes,O,O
barrous,O,O
",",O,O
and,O,O
sayth,O,O
he,O,O
",",O,O
youe,O,O
wer,O,O
wont,O,O
to,O,O
pake,O,O
in,O,O
suche,O,O
.,O,O
We,O,O
thank,O,O
youe,O,O
for,O,O
your,O,O
braune,O,O
",",O,O
chese,O,O
",",O,O
and,O,O
dosen,O,O
of,O,O
byrdes,O,O
.,O,O
The,O,O
lettres,O,O
herin,O,O
I,O,O
dyd,O,O
open,O,O
",",O,O
I,O,O
trust,O,O
not,O,O
agaynst,O,O
your,O,O
mynde,O,O
.,O,O
I,O,O
wolde,O,O
youe,O,O
might,O,O
be,O,O
her,O,O
soonner,O,O
than,O,O
youe,O,O
intende,O,O
",",O,O
for,O,O
I,O,O
feare,O,O
sumewhat,O,O
in,O,O
the,O,O
winde,O,O
.,O,O
I,O,O
have,O,O
not,O,O
yet,O,O
freighted,O,O
for,O,O
Spaygne,O,O
.,O,O
Tomorrow,O,O
in,O,O
the,O,O
morning,O,O
I,O,O
will,O,O
go,O,O
about,O,O
hyt,O,O
",",O,O
and,O,O
lykewyse,O,O
for,O,O
your,O,O
lettre,O,O
frome,O,O
the,O,O
butler,O,O
yf,O,O
I,O,O
canne,O,O
.,O,O
And,O,O
thus,O,O
fare,O,O
youe,O,O
well,O,O
.,O,O
I,O,O
doubt,O,O
myche,O,O
youe,O,O
shall,O,O
scant,O,O
make,O,O
Inglyshe,O,O
of,O,O
this,O,O
my,O,O
writing,O,O
.,O,O
From,O,O
Hugues,B,B
de,I,I
Lobell,I,I
I,O,O
am,O,O
certefied,O,O
further,O,O
of,O,O
the,O,O
sale,O,O
of,O,O
moost,O,O
of,O,O
our,O,O
last,O,O
malte,O,O
at,O,O
Ypre,O,O
",",O,O
after,O,O
25,O,O
end,O,O
23.5,O,O
patters,O,O
",",O,O
the,O,O
mesure,O,O
of,O,O
that,O,O
towne,O,O
",",O,O
payeable,O,O
at,O,O
Ypre,O,O
maert,O,O
next,O,O
",",O,O
falling,O,O
the,O,O
second,O,O
weke,O,O
of,O,O
Lent,O,O
.,O,O
what,O,O
the,O,O
measure,O,O
is,O,O
I,O,O
cannot,O,O
shewe,O,O
you,O,O
",",O,O
but,O,O
he,O,O
writeth,O,O
that,O,O
the,O,O
gaignes,O,O
is,O,O
reasonable,O,O
",",O,O
for,O,O
it,O,O
is,O,O
3,O,O
or,O,O
4,O,O
stuvers,O,O
more,O,O
in,O,O
a,O,O
measur,O,O
than,O,O
our,O,O
first,O,O
grayne,O,O
was,O,O
sold,O,O
for,O,O
ther,O,O
",",O,O
and,O,O
yet,O,O
it,O,O
was,O,O
faultye,O,O
with,O,O
long,O,O
laying,O,O
a,O,O
shippe-bourd,O,O
end,O,O
perisshed,O,O
with,O,O
wyvelles,O,O
;,O,O
and,O,O
therfor,O,O
thay,O,O
will,O,O
in,O,O
nowise,O,O
have,O,O
anny,O,O
more,O,O
old,O,O
malt,O,O
sent,O,O
to,O,O
them,O,O
.,O,O
And,O,O
for,O,O
that,O,O
cause,O,O
it,O,O
shal,O,O
be,O,O
good,O,O
to,O,O
make,O,O
youres,O,O
(that,O,O
is,O,O
at,O,O
Yaxley,O,O
),O,O
away,O,O
at,O,O
Lynne,O,O
",",O,O
wher,O,O
I,O,O
understond,O,O
it,O,O
is,O,O
wourth,O,O
above,O,O
vs,O,O
a,O,O
quarter,O,O
nowe,O,O
",",O,O
and,O,O
so,O,O
it,O,O
will,O,O
be,O,O
more,O,O
proffite,O,O
for,O,O
us,O,O
to,O,O
do,O,O
",",O,O
than,O,O
to,O,O
shyppe,O,O
it,O,O
over,O,O
",",O,O
and,O,O
to,O,O
pay,O,O
iijli,O,O
st,O,O
.,O,O
for,O,O
lycens,O,O
of,O,O
every,O,O
C,O,O
coumme,O,O
",",O,O
as,O,O
I,O,O
am,O,O
informed,O,O
that,O,O
men,O,O
sell,O,O
so,O,O
.,O,O
Mr,B,B
.,I,I
Brudnelle's,I,I
excuse,O,O
for,O,O
non,O,O
commyng,O,O
hether,O,O
of,O,O
assistence,O,O
this,O,O
next,O,O
quarter,O,O
the,O,O
Company,O,O
hathe,O,O
receyved,O,O
",",O,O
but,O,O
will,O,O
not,O,O
admytt,O,O
the,O,O
same,O,O
raysonable,O,O
;,O,O
wherof,O,O
yt,O,O
may,O,O
playse,O,O
you,O,O
to,O,O
advertes,O,O
the,O,O
sayd,O,O
Mr,B,B
.,I,I
Brudnell,I,I
.,O,O
(1c,O,O
),O,O
And,O,O
as,O,O
touchyng,O,O
my,O,O
hows,O,O
",",O,O
allthoff,O,O
my,O,O
brother,O,O
(2a,O,O
),O,O
had,O,O
made,O,O
promys,O,O
to,O,O
Mr,B,B
.,I,I
Asheleye,I,I
of,O,O
yt,O,O
",",O,O
yet,O,O
being,O,O
by,O,O
me,O,O
advysed,O,O
to,O,O
staye,O,O
",",O,O
and,O,O
perceyvyng,O,O
me,O,O
not,O,O
mynded,O,O
that,O,O
weye,O,O
",",O,O
his,O,O
entryng,O,O
myght,O,O
ryght,O,O
well,O,O
have,O,O
bene,O,O
forborn,O,O
untill,O,O
my,O,O
brother,O,O
had,O,O
ferther,O,O
instruct,O,O
me,O,O
of,O,O
his,O,O
procedynges,O,O
.,O,O
I,O,O
hartely,O,O
comende,O,O
me,O,O
unto,O,O
you,O,O
and,O,O
to,O,O
my,O,O
cossyn,O,O
your,O,O
wyffe,O,O
",",O,O
sory,O,O
that,O,O
yt,O,O
was,O,O
not,O,O
our,O,O
chanche,O,O
to,O,O
mete,O,O
at,O,O
Stanfforde,O,O
.,O,O
I,O,O
wold,O,O
come,O,O
to,O,O
you,O,O
at,O,O
Sybbertoft,O,O
yff,O,O
I,O,O
durst,O,O
",",O,O
for,O,O
the,O,O
sekenes,O,O
of,O,O
my,B,B
brother,I,I
Chantrell,I,I
",",O,O
my,O,O
syster,O,O
",",O,O
(1a,O,O
),O,O
my,B,B
cosyn,I,I
Joseffe,I,I
(2a,O,O
),O,O
with,O,O
thre,O,O
mo,O,O
yn,O,O
the,O,O
house,O,O
",",O,O
made,O,O
my,B,B
cosyn,I,I
Rechard,I,I
Cave,I,I
and,O,O
me,O,O
not,O,O
so,O,O
sore,O,O
afrayd,O,O
as,O,O
the,O,O
dethe,O,O
of,O,O
Mistres,B,B
Cattesby's,I,I
withyn,O,O
thre,O,O
days,O,O
next,O,O
affter,O,O
her,O,O
departyng,O,O
thens,O,O
.,O,O
At,O,O
London,O,O
",",O,O
the,O,O
26ti,O,O
day,O,O
in,O,O
October,O,O
",",O,O
1545,O,O
.,O,O
322,O,O
.,O,O
JOHN,B,B
JOHNSON,I,I
TO,O,O
ROBERT,B,B
LAKE,I,I
per,O,O
Francois,B,B
.,O,O
Add,O,O
.,O,O
To,O,O
my,O,O
ryghtt,O,O
welbeloved,O,O
friend,O,O
Otwell,B,B
Johnson,I,I
",",O,O
be,O,O
thes,O,O
delyveryd,O,O
at,O,O
London,O,O
.,O,O
Add,O,O
.,O,O
To,O,O
my,O,O
lovyng,O,O
brother,O,O
John,B,B
Johnson,I,I
",",O,O
marchaunt,O,O
off,O,O
the,O,O
Staple,O,O
at,O,O
Callais,O,O
",",O,O
this,O,O
be,O,O
delyvered,O,O
at,O,O
Glapthorne,O,O
Having,O,O
receyved,O,O
your,O,O
lettre,O,O
from,O,O
Lynne,O,O
per,O,O
Davy,B,B
Acabrythe,I,I
(brother),O,O
",",O,O
and,O,O
also,O,O
your,O,O
bill,O,O
",",O,O
I,O,O
have,O,O
paid,O,O
him,O,O
vjli,O,O
st,O,O
.,O,O
for,O,O
the,O,O
same,O,O
yesterdaye,O,O
",",O,O
perceyving,O,O
veray,O,O
well,O,O
besides,O,O
",",O,O
your,O,O
hole,O,O
procedinges,O,O
aboute,O,O
the,O,O
lading,O,O
away,O,O
of,O,O
part,O,O
of,O,O
your,O,O
grayne,O,O
",",O,O
and,O,O
that,O,O
for,O,O
provision,O,O
of,O,O
as,O,O
moche,O,O
more,O,O
corne,O,O
as,O,O
must,O,O
serve,O,O
for,O,O
the,O,O
full,O,O
lading,O,O
of,O,O
all,O,O
the,O,O
shippes,O,O
that,O,O
ar,O,O
alredy,O,O
hyered,O,O
",",O,O
you,O,O
do,O,O
stond,O,O
in,O,O
nede,O,O
of,O,O
monney,O,O
.,O,O
Add,O,O
.,O,O
To,O,O
his,O,O
verey,O,O
lovinge,O,O
frend,O,O
John,B,B
Johnson,I,I
",",O,O
marchaunt,O,O
of,O,O
the,O,O
Staple,O,O
at,O,O
Callais,O,O
",",O,O
yeve,O,O
these,O,O
By,O,O
your,O,O
frynd,O,O
to,O,O
her,O,O
pore,O,O
",",O,O
Frisados,B,O
will,O,O
yeld,O,O
monney,O,O
also,O,O
I,O,O
trust,O,O
befor,O,O
my,O,O
coming,O,O
downe,O,O
(which,O,O
shal,O,O
be,O,O
at,O,O
furthest,O,O
by,O,O
this,O,O
day,O,O
viij,O,O
dayes,O,O
",",O,O
God,O,O
willing),O,O
",",O,O
though,O,O
the,O,O
proffite,O,O
be,O,O
the,O,O
lesse,O,O
for,O,O
this,O,O
tyme,O,O
to,O,O
entre,O,O
into,O,O
acquaintaunce,O,O
of,O,O
a,O,O
trade,O,O
.,O,O
But,O,O
as,O,O
for,O,O
the,O,O
lynnen,O,O
cloeth,O,O
will,O,O
in,O,O
nowise,O,O
away,O,O
(as,O,O
I,O,O
feare,O,O
),O,O
and,O,O
yet,O,O
this,O,O
day,O,O
I,O,O
offred,O,O
the,O,O
same,O,O
for,O,O
a,O,O
penny,O,O
lesse,O,O
in,O,O
an,O,O
ell,O,O
of,O,O
every,O,O
sorte,O,O
",",O,O
of,O,O
your,O,O
prices,O,O
",",O,O
which,O,O
is,O,O
large,O,O
ynough,O,O
",",O,O
considering,O,O
your,O,O
rating,O,O
of,O,O
them,O,O
at,O,O
26s,O,O
8d,O,O
the,O,O
li,O,O
;,O,O
and,O,O
yett,O,O
no,O,O
man,O,O
will,O,O
approche,O,O
",",O,O
neither,O,O
by,O,O
sortes,O,O
nor,O,O
pol,O,O
over,O,O
heed,O,O
.,O,O
As,O,O
long,O,O
as,O,O
I,O,O
am,O,O
hier,O,O
",",O,O
mo,O,O
men,O,O
shall,O,O
se,O,O
the,O,O
same,O,O
.,O,O
Effect,O,O
of,O,O
a,O,O
lettre,O,O
John,B,B
Johnson,I,I
.,O,O
John,B,B
Johnson,I,I
.,O,O
Add,O,O
.,O,O
TO,O,O
my,O,O
loving,O,O
brother,O,O
John,B,B
Johnsone,I,I
",",O,O
marchant,O,O
of,O,O
the,O,O
Staple,O,O
",",O,O
at,O,O
Calleis,O,O
.,O,O
At,O,O
London,O,O
",",O,O
the,O,O
4th,O,O
in,O,O
June,O,O
",",O,O
1548,O,O
.,O,O
I,O,O
am,O,O
sory,O,O
that,O,O
yower,O,O
freind,O,O
is,O,O
dissapointid,O,O
",",O,O
as,O,O
knoweth,O,O
the,O,O
Lord,O,O
",",O,O
Who,O,O
have,O,O
you,O,O
in,O,O
Is,O,O
kepyng,O,O
.,O,O
Jhesus,O,O
.,O,O
Le,O,O
26,O,O
jour,O,O
Februarii,O,O
.,O,O
Mistris,B,B
Baynam,I,I
",",O,O
Otwell,B,B
Jonnsone,I,I
.,O,O
118,O,O
.,O,O
BARTHOLOMEW,B,B
HOSSE,I,I
TO,O,O
JOHN,B,B
JOHNSON,I,I
Jhesus,O,O
anno,O,O
1546,O,O
",",O,O
the,O,O
.,O,O
in,O,O
July,O,O
",",O,O
at,O,O
Polbroke,O,O
.,O,O
(1a,O,O
),O,O
Add,O,O
.,O,O
To,O,O
my,O,O
lovyng,O,O
brother,O,O
John,B,B
Johnson,I,I
",",O,O
this,O,O
be,O,O
delyvered,O,O
at,O,O
Glapthorne,O,O
Armigil1,B,O
Wade.(1b,I,O
),O,O
55,O,O
.,O,O
GEORGE,B,B
GRAUNT,I,I
TO,O,O
ANTHONY,B,B
CAVE,I,I
End,O,O
.,O,O
From,O,O
Otwell,B,B
Johnson,I,I
at,O,O
London,O,O
",",O,O
6,O,O
in,O,O
June,O,O
;,O,O
receyved,O,O
at,O,O
Calles,O,O
12,O,O
of,O,O
the,O,O
same,O,O
;,O,O
aunsweryd,O,O
le,O,O
13,O,O
du,O,O
dit,O,O
.,O,O
Add,O,O
.,O,O
To,O,O
my,O,O
verey,O,O
good,O,O
frend,O,O
",",O,O
Mr,B,B
.,I,I
John,I,I
Johnson,I,I
",",O,O
merchaunt,O,O
of,O,O
the,O,O
Estaple,O,O
at,O,O
Cales,O,O
.,O,O
marchaunt,O,O
de,O,O
1Estaple,O,O
Your,O,O
loving,O,O
freind,O,O
",",O,O
All,O,O
your,O,O
freindes,O,O
here,O,O
be,O,O
in,O,O
helthe,O,O
",",O,O
thanckes,O,O
be,O,O
unto,O,O
God,O,O
",",O,O
and,O,O
commend,O,O
them,O,O
hartely,O,O
unto,O,O
youe,O,O
.,O,O
Your,O,O
felles,O,O
I,O,O
have,O,O
removed,O,O
",",O,O
and,O,O
cawsed,O,O
to,O,O
be,O,O
told,O,O
and,O,O
set,O,O
accordinge,O,O
to,O,O
your,O,O
remembraunce,O,O
.,O,O
Robert,B,B
Laake,I,I
and,O,O
I,O,O
have,O,O
set,O,O
workmen,O,O
in,O,O
hand,O,O
with,O,O
the,O,O
wullhowses,O,O
",",O,O
trustinge,O,O
they,O,O
shal,O,O
be,O,O
done,O,O
eir,O,O
ye,O,O
comme,O,O
hether,O,O
.,O,O
Add,O,O
.,O,O
To,O,O
his,O,O
very,O,O
good,O,O
frend,O,O
John,B,B
Johnson,I,I
",",O,O
marchaunt,O,O
of,O,O
the,O,O
Staple,O,O
at,O,O
Caleys,O,O
",",O,O
lying,O,O
with,O,O
hys,O,B
brother,O,B
Otwell,B,I
in,O,O
Lyme,O,O
Strete,O,O
.,O,O
.,O,O
xlijli,O,O
st,O,O
.,O,O
ta,O,O
.,O,O
dew,O,O
by,O,O
Henry,B,B
Sowthwicke,I,I
.,O,O
of,O,O
this,O,O
Bames,O,O
marte,O,O
present,O,O
",",O,O
and,O,O
th'other,O,O
.,O,O
of,O,O
the,O,O
Cold,O,O
maerte,O,O
next,O,O
.,O,O
I,O,O
praie,O,O
you,O,O
put,O,O
them,O,O
my,O,O
accompt,O,O
and,O,O
I,O,O
shall,O,O
hierafter,O,O
advise,O,O
you,O,O
for,O,O
th'order,O,O
of,O,O
them,O,O
",",O,O
even,O,O
as,O,O
I,O,O
wol,O,O
do,O,O
(by,O,O
the,O,O
grace,O,O
of,O,O
God,O,O
),O,O
for,O,O
the,O,O
residew,O,O
of,O,O
my,O,O
busynes,O,O
.,O,O
As,O,O
the,O,O
Lord,O,O
God,O,O
knowith,O,O
",",O,O
Who,O,O
send,O,O
you,O,O
your,O,O
herte's,O,O
desier,O,O
",",O,O
and,O,O
well,O,O
to,O,O
prosper,O,O
in,O,O
your,O,O
affaires,O,O
.,O,O
Yours,O,O
of,O,O
the,O,O
20,O,O
of,O,O
this,O,O
prescent,O,O
I,O,O
receyved,O,O
of,O,O
Thursdaye,O,O
last,O,O
",",O,O
beyng,O,O
glad,O,O
to,O,O
here,O,O
of,O,O
your,O,O
save,O,O
aryvell,O,O
at,O,O
Callais,O,O
",",O,O
prayng,O,O
to,O,O
God,O,O
to,O,O
kepe,O,O
you,O,O
in,O,O
helthe,O,O
",",O,O
send,O,O
you,O,O
good,O,O
marchantes,O,O
;,O,O
and,O,O
well,O,O
hom,O,O
.,O,O
Of,O,O
Wensdaie,O,O
I,O,O
well,O,O
send,O,O
to,O,O
Tuckeford,O,O
for,O,O
mony,O,O
",",O,O
the,O,O
which,O,O
Haryson,B,B
hayth,O,O
nede,O,O
of,O,O
.,O,O
I,O,O
have,O,O
receyved,O,O
your,O,O
fryse,O,O
and,O,O
cushens,O,O
.,O,O
Rychard,B,B
Haryson,I,I
sayth,O,O
that,O,O
you,O,O
dyd,O,O
permys,O,O
hym,O,O
a,O,O
cot,O,O
of,O,O
fryse,O,O
:,O,O
I,O,O
praye,O,O
you,O,O
wryt,O,O
if,O,O
he,O,O
shall,O,O
have,O,O
oon,O,O
.,O,O
(4,O,O
),O,O
Towcester,O,O
.,O,O
All,O,O
your,O,O
frendes,O,O
in,O,O
Calleis,O,O
recomend,O,O
them,O,O
unto,O,O
you,O,O
",",O,O
and,O,O
namely,O,O
Sir,B,B
John,I,I
Butlar,I,I
",",O,O
who,O,O
willed,O,O
me,O,O
to,O,O
send,O,O
you,O,O
word,O,O
that,O,O
very,O,O
shortely,O,O
he,O,O
shall,O,O
have,O,O
nede,O,O
of,O,O
xl,O,O
li,O,O
or,O,O
L,O,O
li,O,O
gr.,O,O
",",O,O
for,O,O
the,O,O
purchaising,O,O
of,O,O
certain,O,O
lond,O,O
that,O,O
is,O,O
offered,O,O
unto,O,O
him,O,O
to,O,O
be,O,O
sold,O,O
at,O,O
a,O,O
very,O,O
reasonable,O,O
reconing,O,O
and,O,O
mete,O,O
for,O,O
his,O,O
pourpos,O,O
;,O,O
wherfor,O,O
he,O,O
wold,O,O
desire,O,O
you,O,O
to,O,O
help,O,O
him,O,O
with,O,O
I,O,O
preye,O,O
youe,O,O
wright,O,O
Henrye,B,B
Southewyck,I,I
to,O,O
knowe,O,O
what,O,O
mer,O,O
sterling,O,O
monneyes,O,O
he,O,O
hathe,O,O
of,O,O
my,O,O
felles,O,O
.,O,O
He,O,O
wrightes,O,O
me,O,O
of,O,O
the,O,O
ixt,O,O
in,O,O
Marche,O,O
the,O,O
Holonders,O,O
',O,O
monneye,O,O
was,O,O
not,O,O
then,O,O
com,O,O
.,O,O
I,O,O
wold,O,O
have,O,O
noo,O,O
more,O,O
monneye,O,O
of,O,O
myne,O,O
stayed,O,O
then,O,O
will,O,O
paye,O,O
