word,true_label,predictions
freind,O,O
),O,O
shal,O,O
be,O,O
by,O,O
Mychelmes,O,O
daie,O,O
",",O,O
or,O,O
within,B,B
a,I,B
daie,I,I
or,I,I
ij,I,I
after,I,I
.,O,O
So,O,O
knowithe,O,O
the,O,O
Lyving,O,O
and,O,O
Almyghtie,O,O
Lord,O,O
",",O,O
to,O,O
Whose,O,O
preservation,O,O
I,O,O
comyt,O,O
you,O,O
.,O,O
The,O,O
contentes,O,O
of,O,O
your,O,O
former,O,O
letter,O,O
and,O,O
allso,O,O
of,O,O
this,O,O
shal,O,O
be,O,O
performed,O,O
so,O,O
shortely,B,O
as,O,O
mony,O,O
wel,O,O
be,O,O
had,O,O
.,O,O
Preston,O,O
hathe,O,O
byn,O,O
this,O,O
12,B,B
daies,I,I
at,O,O
Lyn,O,O
and,O,O
is,O,O
not,O,O
yet,O,O
com,O,O
hom,O,O
",",O,O
wherefore,O,O
I,O,O
cannot,O,O
wryt,O,O
you,O,O
of,O,O
non,O,O
of,O,O
your,O,O
detteis,O,O
that,O,O
be,O,O
payed,O,O
but,O,O
Stokewell,O,O
",",O,O
Fraunces,O,O
and,O,O
Norten,O,O
;,O,O
the,O,O
rest,O,O
unpayed,O,O
for,O,O
lacke,O,O
of,O,O
mony,O,O
",",O,O
but,O,O
as,O,O
sone,O,O
as,O,O
Preston,O,O
doyth,O,O
brynge,O,O
mony,O,O
",",O,O
bothe,O,O
Mr,O,O
.,O,O
Brudenell,O,O
and,O,O
Nicolas,O,O
a,O,O
Bury,O,O
shal,O,O
be,O,O
paied,O,O
",",O,O
God,O,O
wellynge,O,O
.,O,O
106,O,O
.,O,O
WILLIAM,O,O
LUCY,O,O
TO,O,O
JOHN,O,O
JOHNSON,O,O
To,O,O
one,O,O
Lawrence,O,O
Bradshawe,O,O
and,O,O
his,O,O
fellowe,O,O
",",O,O
-servauntes,O,O
with,O,O
your,O,O
cosin,O,O
Sanders,O,O
of,O,O
Harington,O,O
",",O,O
(2a,O,O
),O,O
for,O,O
money,O,O
hier,O,O
receyved,O,O
of,O,O
them,O,O
6li,O,O
11,O,O
0,O,O
Jhesus,O,O
anno,O,O
1546,O,O
",",O,O
the,O,O
.,O,O
in,O,O
November,O,O
",",O,O
(1a,O,O
),O,O
at,O,O
Callais,O,O
.,O,O
I,O,O
have,O,O
me,O,O
comendyd,O,O
undo,O,O
you,O,O
",",O,O
and,O,O
trust,O,O
of,O,O
your,O,O
helthe,O,O
.,O,O
I,O,O
sent,O,O
you,O,O
answer,O,O
(2a,O,O
),O,O
unto,O,O
yours,O,O
of,O,O
the,O,O
xvijth,O,O
.,O,O
Yf,O,O
she,O,O
have,O,O
mynystred,O,O
",",O,O
then,O,O
is,O,O
it,O,O
neadfull,O,O
to,O,O
send,O,O
over,O,O
the,O,O
lettre,O,O
of,O,O
mynystracyon,O,O
",",O,O
whiche,O,O
thing,O,O
had,O,O
",",O,O
dowte,O,O
ye,O,O
not,O,O
but,O,O
I,O,O
will,O,O
provide,O,O
soche,O,O
delygans,O,O
shal,O,O
be,O,O
used,O,O
in,O,O
the,O,O
matter,O,O
that,O,O
ye,O,O
shall,O,O
have,O,O
bothe,O,O
justice,O,O
mynystred,O,O
therin,O,O
",",O,O
and,O,O
also,O,O
soche,O,O
dispatche,O,O
as,O,O
possible,O,O
maie,O,O
be,O,O
.,O,O
Harrysone's,O,O
xxli,O,O
is,O,O
called,O,O
for,O,O
by,O,O
Mr,O,O
.,O,O
Laxton,O,O
",",O,O
and,O,O
I,O,O
am,O,O
not,O,O
yett,O,O
sufficiently,O,O
furnisshed,O,O
of,O,O
monney,O,O
for,O,O
him,O,O
.,O,O
Howbeit,O,O
",",O,O
tomorrowe,B,B
is,O,O
my,O,O
uttermoost,O,O
day,O,I
of,O,O
delay,O,O
;,O,O
I,O,O
shal,O,O
be,O,O
constrayned,O,O
therfore,O,O
to,O,O
borrowe,O,O
somewhat,O,O
of,O,O
Mr,O,O
.,O,O
Tanfelde's,O,O
bagge,O,O
and,O,O
restore,O,O
it,O,O
agen,O,O
when,O,O
monney,O,O
cometh,O,O
in,O,O
to,O,O
me,O,O
for,O,O
wull,O,O
or,O,O
wyne,O,O
.,O,O
I,O,O
pray,O,O
you,O,O
lerne,O,O
of,O,O
Cristofer,O,O
Foele,O,O
(if,O,O
you,O,O
can,O,O
),O,O
whether,O,O
Henry,O,O
Garbrand,O,O
be,O,O
come,O,O
from,O,O
the,O,O
vyntage,O,O
or,O,O
not,O,O
",",O,O
and,O,O
send,O,O
me,O,O
spedy,O,O
word,O,O
",",O,O
I,O,O
pray,O,O
you,O,O
.,O,O
Thaer,O,O
is,O,O
none,O,O
of,O,O
the,O,O
wyen,O,O
goyn,O,O
at,O,O
Peterboro,O,O
",",O,O
yet,O,O
I,O,O
shalle,O,O
doe,O,O
at,O,O
Lenne,O,O
as,O,O
I,O,O
sey,O,O
caws,O,O
.,O,O
that,O,O
Talar,O,O
was,O,O
noyt,O,O
at,O,O
Bordoys,O,O
nor,O,O
Wyllemson,O,O
noe,O,O
fordar,O,O
.,O,O
I,O,O
nawe,O,O
senet,O,O
youe,O,O
.,O,O
the,O,O
leter,O,O
",",O,O
and,O,O
again,O,O
on,O,O
.,O,O
and,O,O
the,O,O
halfe,O,O
.,O,O
kownteng,O,O
hows,O,O
.,O,O
the,O,O
Lord,O,O
send,O,O
youe,O,O
helthe,O,O
.,O,O
Add,O,O
.,O,O
To,O,O
his,O,O
right,O,O
singler,O,O
good,O,O
brother-in-lawe,O,O
",",O,O
Mr,O,O
.,O,O
John,O,O
Johnson,O,O
",",O,O
this,O,O
be,O,O
delyverd,O,O
att,O,O
Glapthorne,O,O
Mr,O,O
.,O,O
Whethill,O,O
",",O,O
Affter,O,O
commendacyons,O,O
",",O,O
it,O,O
may,O,O
lyke,O,O
youve,O,O
to,O,O
understand,O,O
that,O,O
youres,O,O
of,O,O
the,O,O
11,O,O
of,O,O
this,O,O
present,O,O
moneth,O,O
I,O,O
receavid,O,O
this,B,B
day,I,I
",",O,O
but,O,O
that,O,O
which,O,O
ye,O,O
write,O,O
ye,O,O
have,O,O
sent,O,O
me,O,O
the,B,B
nyght,I,I
before,I,I
",",O,O
aunswer,O,O
unto,O,O
my,O,O
former,O,O
lettres,O,O
",",O,O
I,O,O
have,O,O
not,O,O
receavid,O,O
",",O,O
nor,O,O
cannot,O,O
tell,O,O
of,O,O
whome,O,O
to,O,O
demand,O,O
them,O,O
bycawse,O,O
ye,O,O
write,O,O
not,O,O
by,O,O
whome,O,O
they,O,O
were,O,O
sent,O,O
.,O,O
Right,O,O
Worshipffull,O,O
",",O,O
252,O,O
.,O,O
JOHN,O,O
JOHNSON,O,O
TO,O,O
WILLIAM,O,O
GIFFORD,O,O
Angelles,O,O
be,O,O
sold,O,O
here,O,O
in,O,O
the,O,O
contrey,O,O
for,O,O
xxs,O,O
the,O,O
pece,O,O
and,O,O
this,B,B
daye,I,I
my,O,O
brother,O,O
Goodwyn,O,O
hathe,O,O
brawght,O,O
from,O,O
London,O,O
xx,O,O
",",O,O
which,O,O
cost,O,O
hym,O,O
but,O,O
xvijs,O,O
the,O,O
pece,O,O
.,O,O
But,O,O
as,O,O
for,O,O
the,O,O
employing,O,O
of,O,O
anny,O,O
currant,O,O
monney,O,O
",",O,O
I,O,O
cannot,O,O
by,O,O
anny,O,O
meanis,O,O
",",O,O
wherfore,O,O
I,O,O
must,O,O
practyse,O,O
some,O,O
other,O,O
manis,O,O
",",O,O
I,O,O
hope,O,O
to,O,O
the,O,O
best,O,O
.,O,O
Your,O,O
loving,O,O
brother,O,O
",",O,O
In,O,O
my,O,O
lovyngest,O,O
maner,O,O
that,O,O
I,O,O
can,O,O
",",O,O
I,O,O
have,O,O
me,O,O
recommende,O,O
unto,O,O
youe,O,O
",",O,O
and,O,O
allso,O,O
unto,O,O
all,O,O
youer,O,O
lovyng,O,O
frendes,O,O
wheyre,O,O
you,O,O
are,O,O
",",O,O
lettyng,O,O
youe,O,O
to,O,O
understand,O,O
that,O,O
youer,O,O
bedffeylow,O,O
at,O,O
the,O,O
makyng,O,O
hearof,O,O
was,O,O
in,O,O
good,O,O
helthe,O,O
and,O,O
mere,O,O
",",O,O
wythall,O,O
owre,O,O
lovyng,O,O
frendes,O,O
here,O,O
",",O,O
thanckes,O,O
be,O,O
unto,O,O
God,O,O
.,O,O
But,O,O
I,O,O
thyncke,O,O
not,O,O
longe,O,O
",",O,O
for,O,O
I,O,O
trust,O,O
in,O,O
God,O,O
ye,O,O
shall,O,O
have,O,O
youer,O,O
bedffeylow,O,O
wyth,O,O
youe,O,O
at,O,O
Aloutyde,O,O
",",O,O
yf,O,O
God,O,O
sende,O,O
hus,O,O
here,O,O
any,O,O
good,O,O
marketes,O,O
",",O,O
as,O,O
I,O,O
trust,O,O
in,O,O
God,O,O
we,O,O
shall,O,O
have,O,O
",",O,O
for,O,O
syns,O,O
hys,O,O
commyng,O,O
ower,O,O
to,O,O
Calys,O,O
he,O,O
hathe,O,O
not,O,O
sold,O,O
one,O,O
fell,O,O
of,O,O
hys,O,O
own,O,O
",",O,O
nor,O,O
of,O,O
youer,O,O
oncle's,O,O
;,O,O
(1,O,O
),O,O
for,O,O
hereas,O,O
byn,O,O
so,O,O
myche,O,O
besones,O,O
be,O,O
reyson,O,O
of,O,O
the,O,O
wars,O,O
(2,O,O
),O,O
that,O,O
marchaundyse,O,O
ys,O,O
leyft,O,O
apart,O,O
",",O,O
God,O,O
mend,O,O
yt,O,O
wan,O,O
hys,O,O
pleysure,O,O
ys,O,O
.,O,O
Thys,B,O
week,I,O
we,O,O
do,O,O
loke,O,O
for,O,O
some,O,O
marchuntes,O,O
",",O,O
trustyng,O,O
in,O,O
God,O,O
that,O,O
youer,O,O
bedffeylow,O,O
wel,O,O
be,O,O
doing,O,O
with,O,O
them,O,O
",",O,O
and,O,O
than,O,O
ye,O,O
shall,O,O
have,O,O
hym,O,O
the,O,O
soner,O,O
wyth,O,O
youe,O,O
",",O,O
for,O,O
I,O,O
asuer,O,O
youe,O,O
he,O,O
thynketh,O,O
only,O,O
to,O,O
be,O,O
at,O,O
home,O,O
wyth,O,O
youe,O,O
",",O,O
as,O,O
ye,O,O
wold,O,O
have,O,O
hym,O,O
wyth,O,O
youe,O,O
.,O,O
I,O,O
thanke,O,O
yow,O,O
for,O,O
your,O,O
paynes,O,O
taken,O,O
with,O,O
my,O,O
brother,O,O
Perche,O,O
",",O,O
who,O,O
my,O,O
wiffe,O,O
thinketh,O,O
is,O,O
not,O,O
so,O,O
freindly,O,O
indedes,O,O
as,O,O
he,O,O
was,O,O
unto,O,O
her,O,O
in,O,O
wordes,O,O
att,O,O
his,O,O
being,O,O
with,O,O
her,O,O
:,O,O
yett,O,O
she,O,O
will,O,O
not,O,O
condiscend,O,O
to,O,O
eny,O,O
sute,O,O
against,O,O
hym,O,O
",",O,O
thinking,O,O
if,O,O
she,O,O
might,O,O
speke,O,O
with,O,O
hym,O,O
",",O,O
she,O,O
shuld,O,O
fynde,O,O
hym,O,O
resonable,O,O
.,O,O
Seigneur,O,O
",",O,O
se,O,O
il,O,O
est,O,O
chosse,O,O
que,O,O
je,O,O
puisse,O,O
faire,O,O
",",O,O
mande,O,O
le,O,O
moy,O,O
",",O,O
et,O,O
je,O,O
le,O,O
feray,O,O
.,O,O
Seigneur,O,O
",",O,O
je,O,O
vous,O,O
prie,O,O
que,O,O
vieulles,O,O
achepeter,O,O
trois,O,O
de,O,O
mes,O,O
cedulle,O,O
",",O,O
chusqune,O,O
de,O,O
100li,O,O
seterlin,O,O
",",O,O
assavrir,O,O
unne,O,O
sur,O,O
Jan,O,O
Groussen,O,O
",",O,O
et,O,O
unne,O,O
sur,O,O
Tomas,O,O
Brounile,O,O
",",O,O
et,O,O
l'autre,O,O
sur,O,O
Josse,O,O
Secorre,O,O
et,O,O
Frere,O,O
",",O,O
et,O,O
je,O,O
vous,O,O
renvoiray,O,O
otant,O,O
a,O,O
rechevoir,O,O
",",O,O
pour,O,O
le,B,B
dit,I,I
jour,I,I
",",O,O
et,O,O
sinon,O,O
le,O,O
reprende,O,O
sur,O,O
moy,O,O
;,O,O
mes,O,O
je,O,O
espere,O,O
que,O,O
je,O,O
il,O,O
furniray,O,O
sans,O,O
fortune,O,O
;,O,O
partant,O,O
je,O,O
vous,O,O
prie,O,O
que,O,O
les,O,O
achaipt,O,O
et,O,O
paie,O,O
come,O,O
je,O,O
feroie,O,O
pour,O,O
vous,O,O
",",O,O
sy,O,O
me,O,O
le,O,O
mandies,O,O
;,O,O
pour,O,O
advis,O,O
.,O,O
I,O,O
comend,O,O
me,O,O
unto,O,O
yow,O,O
",",O,O
and,O,O
unto,O,O
Mistris,O,O
Myller,O,O
and,O,O
all,O,O
our,O,O
freindes,O,O
in,O,O
Lynne,O,O
.,O,O
I,O,O
have,O,O
recevyd,O,O
your,O,O
lettre,O,O
of,O,O
the,O,O
second,O,O
of,O,O
this,O,O
monnethe,O,O
;,O,O
(1a,O,O
),O,O
and,O,O
perseave,O,O
the,O,O
cause,O,O
of,O,O
your,O,O
going,O,O
the,O,B
next,O,I
waie,O,O
from,O,O
Andwerp,O,O
to,O,O
Lynne,O,O
",",O,O
which,O,O
causid,O,O
yow,O,O
that,O,O
ye,O,O
could,O,O
not,O,O
be,O,O
hier,O,O
to,O,O
recon,O,O
with,O,O
me,O,O
",",O,O
and,O,O
therfore,O,O
wold,O,O
have,O,O
me,O,O
send,O,O
my,O,O
reconynges,O,O
by,O,O
Edmond,O,O
Some,O,O
.,O,O
J'aie,O,O
paie,O,O
a,O,O
Andries,O,O
van,O,O
Berghan,O,O
ijC,O,O
lyvers,O,O
comme,O,O
m'aves,O,O
ordonnie,O,O
",",O,O
tellement,O,O
que,O,O
je,O,O
paiera,O,O
tous,O,O
aultres,O,O
;,O,O
et,O,O
pourtant,O,O
soies,O,O
asseure,O,O
que,O,O
maures,O,O
que,O,O
honneur,O,O
pour,O,O
tout,O,O
les,O,O
lettres,O,O
de,O,O
chaunge,O,O
que,O,O
m'aves,O,O
mande,O,O
de,O,O
paier,O,O
",",O,O
et,O,O
paiera,O,O
honestement,O,O
tout,O,O
la,O,O
rest,O,O
.,O,O
Et,O,O
pourtant,O,O
je,O,O
vous,O,O
prie,O,O
aydes,O,O
en,O,O
tout,O,O
mon,O,O
frere,O,O
Ambrose,O,O
Saunders,O,O
en,O,O
cheu,O,O
qu'il,O,O
aura,O,O
affaire,O,O
",",O,O
car,O,O
a,O,O
cause,O,O
des,O,O
marchans,O,O
Angloses,O,O
il,O,O
ne,O,O
peult,O,O
fair,O,O
cheu,O,O
que,O,O
vous,O,O
luy,O,O
poves,O,O
ayder,O,O
;,O,O
mais,O,O
tousjours,O,O
soites,O,O
asseure,O,O
de,O,O
ce,O,O
qu'il,O,O
vous,O,O
plaira,O,O
de,O,O
faire,O,O
vous,O,O
ne,O,O
aures,O,O
point,O,O
d'interest,O,O
.,O,O
I,O,O
hartely,O,O
have,O,O
me,O,O
recommended,O,O
unto,O,O
your,O,O
masterschypp,O,O
",",O,O
glad,O,O
to,O,O
here,O,O
of,O,O
your,O,O
prosperous,O,O
helth,O,O
",",O,O
and,O,O
of,O,O
my,O,O
mistres,O,O
your,O,O
good,O,O
bedfello,O,O
",",O,O
thankynd,O,O
you,O,O
of,O,O
all,O,O
kyndnez,O,O
schewed,O,O
to,O,O
me,O,O
and,O,O
myne,O,O
.,O,O
End,O,O
.,O,O
1545,O,O
.,O,O
H,O,O
.,O,O
Bastock,O,O
from,O,O
Vennys,O,O
",",O,O
le,O,O
30,O,O
in,O,O
November,O,O
.,O,O
Aunswerid,O,O
at,O,O
Andwerp,O,O
le,O,O
last,O,O
in,O,O
Maie,O,O
",",O,O
etc,O,O
.,O,O
(1c,O,O
),O,O
For,O,O
newys,O,O
yt,O,O
may,O,O
like,O,O
you,O,O
to,O,O
understande,O,O
that,O,O
as,O,O
this,O,B
day,O,I
Mr,O,O
.,O,O
Paget,O,O
",",O,O
the,O,O
Kynge's,O,O
Secretary,O,O
",",O,O
ys,O,O
departed,O,O
hense,O,O
into,O,O
Flanders,O,O
toward,O,O
th'Emperowr's,O,O
Court,O,O
",",O,O
beyng,O,O
at,O,O
Brucelles,O,O
",",O,O
wher,O,O
owr,O,O
hoope,O,O
ys,O,O
he,O,O
shall,O,O
make,O,O
an,O,O
ende,O,O
of,O,O
this,O,O
long,O,O
continewyd,O,O
brablyng,O,O
in,O,O
Flanders,O,O
",",O,O
soo,O,O
that,O,O
owr,O,O
marchantes,O,O
may,O,O
be,O,O
set,O,O
at,O,O
libertye,O,O
;,O,O
untill,O,O
the,O,O
wiche,O,O
time,O,O
thos,O,O
that,O,O
are,O,O
accustomyd,O,O
to,O,O
make,O,O
paymentes,O,O
for,O,O
Markes,O,O
Backlier,O,O
and,O,O
Peter,O,O
Carpentier,O,O
",",O,O
have,O,O
made,O,O
answer,O,O
that,O,O
they,O,O
will,O,O
paye,O,O
no,O,O
part,O,O
of,O,O
the,O,O
monney,O,O
dew,O,O
to,O,O
you,O,O
and,O,O
Walter,O,O
Leveson,O,O
till,O,O
owr,O,O
nation,O,O
be,O,O
set,O,O
at,O,O
libertye,O,O
",",O,O
wherapon,O,O
I,O,O
have,O,O
written,O,O
gentill,O,O
lettres,O,O
to,O,O
the,O,O
sayd,O,O
partyes,O,O
",",O,O
willyng,O,O
them,O,O
to,O,O
helpe,O,O
me,O,O
at,O,O
this,O,O
my,O,O
present,O,O
nede,O,O
",",O,O
beyng,O,O
(as,O,O
I,O,O
make,O,O
them,O,O
beleve,O,O
),O,O
bownde,O,O
to,O,O
Thomas,O,O
le,O,O
Mayre,O,O
(to,O,O
whom,O,O
I,O,O
have,O,O
advised,O,O
Robert,O,O
Andrew,O,O
to,O,O
delyver,O,O
the,O,O
billes,O,O
),O,O
in,O,O
a,O,O
greter,O,O
somme,O,O
",",O,O
to,O,O
be,O,O
payd,O,O
in,O,O
the,O,O
Baltmes,O,O
marte,O,O
.,O,O
I,O,O
pray,O,O
God,O,O
they,O,O
play,O,O
the,O,O
honest,O,O
men,O,O
with,O,O
us,O,O
.,O,O
Now,O,O
they,O,O
most,O,O
be,O,O
handlyd,O,O
with,O,O
fayre,O,O
wordes,O,O
",",O,O
but,O,O
I,O,O
trust,O,O
the,O,B
daye,O,I
will,O,O
comme,O,O
that,O,O
I,O,O
may,O,O
cawle,O,O
them,O,O
javelles,O,O
",",O,O
as,O,O
they,O,O
be,O,O
indeede,O,O
.,O,O
Moreover,O,O
I,O,O
besieche,O,O
you,O,O
",",O,O
write,O,O
likewise,O,O
for,O,O
a,O,O
plese,O,O
of,O,O
white,O,O
saye,O,O
",",O,O
and,O,O
another,O,O
piese,O,O
of,O,O
honnest,O,O
sadde,O,O
blewe,O,O
saye,O,O
may,O,O
be,O,O
sent,O,O
me,O,O
also,O,O
from,O,O
Andwarp,O,O
with,O,O
spede,O,O
",",O,O
boeth,O,O
of,O,O
the,O,O
best,O,O
making,O,O
that,O,O
is,O,O
made,O,O
for,O,O
haunginges,O,O
",",O,O
though,O,O
thay,O,O
shuld,O,O
stond,O,O
me,O,O
in,O,O
xxs,O,O
st,O,O
.,O,O
apiese,O,O
or,O,O
but,O,O
a,O,O
lytell,O,O
under,O,O
",",O,O
for,O,O
the,O,O
same,O,O
ar,O,O
for,O,O
a,O,O
frend,O,O
of,O,O
myn,O,O
",",O,O
vic't,O,O
my,O,O
maistere's,O,O
sone,O,O
",",O,O
Mr,O,O
.,O,O
Robert,O,O
Gage,O,O
.,O,O
Add,O,O
.,O,O
To,O,O
my,O,O
worshipfull,O,O
brother,O,O
John,O,O
Johnson,O,O
",",O,O
marchaunt,O,O
of,O,O
the,O,O
Staple,O,O
at,O,O
Callais,O,O
",",O,O
be,O,O
this,O,O
delyvered,O,O
at,O,O
Andwerpe,O,O
Jhesus,O,O
anno,O,O
1543,O,O
",",O,O
the,O,O
3,O,O
day,O,O
of,O,O
November,O,O
",",O,O
at,O,O
Ascheby,O,O
.,O,O
Your,O,O
lettres,O,O
to,O,O
William,O,O
Gifford,O,O
and,O,O
Adrian,O,O
of,O,O
Donckerke,O,O
(4,O,O
),O,O
come,O,O
to,O,O
my,O,O
haundes,O,O
after,O,O
that,O,O
Thomas,O,O
Flecton,O,O
was,O,O
departed,O,O
from,O,O
hens,O,O
",",O,O
but,O,O
I,O,O
will,O,O
send,O,O
them,O,O
by,O,O
the,O,O
next,O,O
trusty,O,O
person,O,O
that,O,O
goeth,O,O
.,O,O
Other,O,O
newys,O,O
I,O,O
have,O,O
non,O,O
to,O,O
write,O,O
you,O,O
of,O,O
",",O,O
as,O,O
knowith,O,O
the,O,O
Lord,O,O
Jhesus,O,O
",",O,O
Who,O,O
ever,O,O
have,O,O
you,O,O
in,O,O
His,O,O
most,O,O
mercyfull,O,O
kepyng,O,O
",",O,O
Amen,O,O
.,O,O
Written,O,O
ut,O,O
supra,O,O
.,O,O
End,O,O
.,O,O
1548,O,O
",",O,O
from,O,O
Mr,O,O
.,O,O
Anthony,O,O
Cave,O,O
",",O,O
le,O,O
14,O,O
June,O,O
",",O,O
conserning,O,O
Frenche,O,O
shippes,O,O
",",O,O
and,O,O
of,O,O
comyng,O,O
to,O,O
Tickford,O,O
",",O,O
etc,O,O
.,O,O
Aunsweryd,O,O
le,O,O
18,O,O
in,O,O
June,O,O
",",O,O
from,O,O
Glapthorne,O,O
.,O,O
End,O,O
.,O,O
1552,O,O
",",O,O
from,O,O
George,O,O
Perott,O,O
at,O,O
Caliais,O,O
",",O,O
13,O,O
Marche,O,O
;,O,O
receyved,O,O
at,O,O
London,O,O
le,O,O
17,O,O
;,O,O
aunsweryd,O,O
le,O,O
dit,O,O
.,O,O
at,O,O
London,O,O
.,O,O
after,O,O
dew,O,O
comendacyons,O,O
unto,O,O
you,O,O
and,O,O
unto,O,O
my,O,O
awnte,O,O
",",O,O
with,O,O
the,O,O
lyke,O,O
from,O,O
my,O,O
wyf,O,O
",",O,O
thancking,O,O
you,O,O
for,O,O
our,O,O
.,O,O
your,O,O
gentlenes,O,O
",",O,O
this,O,O
maie,O,O
be,O,O
to,O,O
sertifye,O,O
you,O,O
.;,O,O
;,O,O
.,O,O
Mr,O,O
.,O,O
Doyly,O,O
hathe,O,O
not,O,O
bene,O,O
in,O,O
the,O,O
.,O,O
.,O,O
shall,O,O
now,O,O
leave,O,O
th'acquitaunce,O,O
and,O,O
the,O,O
.,O,O
George,O,O
Graunt,O,O
.,O,O
End,O,O
.,O,O
1551,O,O
",",O,O
fran,O,O
Otwell,O,O
Johnson,O,O
at,O,O
London,O,O
",",O,O
12,O,O
in,O,O
June,O,O
;,O,O
receyved,O,O
at,O,O
Callais,O,O
le,O,O
14,O,O
;,O,O
aunsweryd,O,O
le,O,O
16,O,O
du,O,O
dit,O,O
.,O,O
Add,O,O
.,O,O
To,O,O
the,O,O
warshipfrull,O,O
Mr,O,O
.,O,O
John,O,O
Johnson,O,O
",",O,O
marchaunt,O,O
of,O,O
the,O,O
Staple,O,O
at,O,O
Callis,O,O
",",O,O
this,O,O
be,O,O
delyvered,O,O
ovyer,O,O
againste,O,O
Sainct,O,O
Antony,O,O
skole,O,O
",",O,O
at,O,O
London,O,O
The,O,O
wul-winders,O,O
have,O,O
done,O,O
with,O,O
me,O,O
",",O,O
and,O,O
ar,O,O
gone,O,O
from,O,O
me,O,O
",",O,O
but,O,O
I,O,O
have,O,O
promis,O,O
of,O,O
thayer,O,O
helpe,O,O
agen,O,O
at,O,O
your,O,O
nede,O,O
befor,O,O
your,O,O
shipping,O,O
.,O,O
And,O,O
the,O,O
packing,O,O
of,O,O
your,O,O
Lynsey,O,O
wull,O,O
shuld,O,O
go,O,O
in,O,O
haund,O,O
",",O,O
but,O,O
for,O,O
lakke,O,O
of,O,O
clinsent,O,O
canvas,O,O
and,O,O
some,O,O
other,O,O
also,O,O
",",O,O
for,O,O
I,O,O
have,O,O
none,O,O
",",O,O
and,O,O
but,O,O
a,O,O
lytell,O,O
can,O,O
be,O,O
hadd,O,O
hier,O,O
for,O,O
monney,O,O
.,O,O
You,O,O
have,O,O
kept,O,O
the,O,O
countre,O,O
to,O,O
moche,O,O
this,O,B
last,O,B
yeir,O,I
",",O,O
or,O,O
I,O,O
have,O,O
to,O,O
manney,O,O
other,O,O
thinges,O,O
in,O,O
haund,O,O
",",O,O
for,O,O
boeth,O,O
of,O,O
us,O,O
have,O,O
forgotten,O,O
to,O,O
write,O,O
in,O,O
tyme,O,O
for,O,O
store,O,O
owte,O,O
of,O,O
Flanders,O,O
",",O,O
and,O,O
nowe,O,O
ar,O,O
dryven,O,O
to,O,O
an,O,O
extremitie,O,O
",",O,O
but,O,O
well,O,O
",",O,O
etc,O,O
.,O,O
(2,O,O
),O,O
Armston,O,O
has,O,O
been,O,O
preferred,O,O
to,O,O
Ormston,O,O
"""",O,O
given,O,O
inLetters,O,O
&,O,O
Papers,O,O
This,B,B
daye,I,I
in,O,O
the,O,O
mornynge,O,O
(Worshipful,O,O
Sir,O,O
),O,O
I,O,O
receyved,O,O
youres,O,O
of,O,O
the,O,O
24,O,O
of,O,O
this,O,O
instant,O,O
",",O,O
perceyvinge,O,O
the,O,O
salfe,O,O
commynge,O,O
of,O,O
my,O,O
former,O,O
lettres,O,O
into,O,O
your,O,O
haundes,O,O
",",O,O
with,O,O
bylles,O,O
of,O,O
your,O,O
debtes,O,O
",",O,O
which,O,O
I,O,O
am,O,O
right,O,O
glad,O,O
to,O,O
here,O,O
of,O,O
",",O,O
and,O,O
my,O,O
daylie,B,O
prayer,O,O
is,O,O
for,O,O
no,O,O
worse,O,O
fortune,O,O
",",O,O
etc,O,O
.,O,O
Your,O,O
loving,O,O
brother,O,O
",",O,O
At,O,O
London,O,O
",",O,O
the,O,O
6te,O,O
in,O,O
May,O,O
",",O,O
1547,O,O
.,O,O
Sir,O,O
",",O,O
Your,O,O
loving,O,O
brother,O,O
",",O,O
Yt,O,O
is,O,O
very,O,O
nedefull,O,O
that,O,O
ye,O,O
depose,O,O
before,O,O
Sir,O,O
Robert,O,O
Dormer,O,O
for,O,O
the,O,O
goodes,O,O
ye,O,O
have,O,O
shipped,O,O
",",O,O
according,O,O
to,O,O
the,O,O
ordynaunce,O,O
",",O,O
(1c,O,O
),O,O
ellis,O,O
it,O,O
maye,O,O
trowble,O,O
your,O,O
sales,O,O
:,O,O
which,O,O
your,O,O
othe,O,O
desyer,O,O
Mr,O,O
.,O,O
Dormer,O,O
to,O,O
sertifie,O,O
to,O,O
the,O,O
Courte,O,O
at,O,O
Calleis,O,O
",",O,O
remembring,O,O
therin,O,O
to,O,O
declare,O,O
that,O,O
these,O,O
fellis,O,O
that,O,O
be,O,O
now,O,O
shipped,O,O
in,O,O
your,O,O
name,O,O
alone,O,O
",",O,O
be,O,O
joinctely,O,O
betwene,O,O
you,O,O
and,O,O
me,O,O
",",O,O
for,O,O
ellis,O,O
it,O,O
maye,O,O
chaunce,O,O
some,O,O
that,O,O
laye,O,O
in,O,O
wattche,O,O
for,O,O
us,O,O
would,O,O
spye,O,O
a,O,O
fault,O,O
.,O,O
Ther,O,O
was,O,O
an,O,O
oversyght,O,O
by,O,O
the,O,O
pointers,O,O
",",O,O
or,O,O
in,O,O
entring,O,O
of,O,O
the,O,O
byll,O,O
of,O,O
reportt,O,O
",",O,O
for,O,O
.,O,O
in,O,O
the,O,O
shipping,O,O
of,O,O
fellis,O,O
is,O,O
left,O,O
owt,O,O
.,O,O
To,O,O
Pasquall,O,O
&,O,O
Compaigny,O,O
I,O,O
thinke,O,O
we,O,O
owe,O,O
yett,O,O
(at,O,O
leest,O,O
),O,O
20011,O,O
",",O,O
which,O,O
